Throughput,Latency
4024,0.49
3911,0.5
4797,0.41
4373,0.45
4119,0.47
4337,0.45
4678,0.42
4215,0.47
4852,0.41
4038,0.49
4585,0.43
4700,0.42
5139,0.38
4524,0.44
4377,0.45
4588,0.43
4218,0.46
4331,0.45
4489,0.44
4007,0.49
4215,0.47
4379,0.45
5041,0.39
4552,0.43
4200,0.47
4322,0.46
4197,0.46
3691,0.53
3604,0.55
3922,0.5
4241,0.46
4005,0.49
4348,0.45
3723,0.53
4063,0.48
4322,0.46
4226,0.47
3982,0.5
4228,0.47
4241,0.47
3947,0.5
3881,0.51
4212,0.47
4119,0.48
4203,0.47
4478,0.44
4682,0.42
4481,0.44
4241,0.46
3931,0.5
4541,0.43
4217,0.47
4988,0.39
4748,0.41
4611,0.43
3875,0.51
4014,0.49
4096,0.48
4401,0.45
4318,0.46
4443,0.44
3999,0.49
3846,0.51
4559,0.43
4034,0.49
4182,0.47
4853,0.41
4216,0.47
4040,0.48
4185,0.47
3534,0.56
4126,0.48
4242,0.46
4240,0.46
4331,0.45
4360,0.45
4276,0.46
4168,0.47
4517,0.44
4209,0.47
