Throughput,Latency
5919,4.74
6027,4.64
5903,4.74
5855,4.78
5815,4.81
5970,4.68
5843,4.79
6306,4.44
5519,5.05
5311,5.28
5862,4.77
5649,4.95
6031,4.64
5786,4.83
5983,4.67
5948,4.71
6052,4.62
6020,4.65
6084,4.6
5884,4.75
5891,4.76
5731,4.86
5894,4.76
5799,4.81
5830,4.81
5719,4.9
5749,4.86
5858,4.78
5751,4.86
5549,5.03
5754,4.87
5795,4.82
5883,4.75
5801,4.83
5837,4.8
5630,4.95
5716,4.91
5792,4.83
5746,4.87
5737,4.87
5733,4.89
5717,4.89
5656,4.95
5665,4.93
5589,5.01
5739,4.86
5763,4.85
5814,4.82
5959,4.7
5775,4.85
5981,4.67
5943,4.71
5739,4.87
5760,4.84
5869,4.78
5932,4.72
5580,5.0
5812,4.82
5797,4.82
5790,4.83
5728,4.88
5711,4.9
5816,4.82
5752,4.85
5695,4.92
5652,4.95
5524,5.06
5592,5.0
5554,5.04
5361,5.21
5070,5.53
5667,4.93
5619,4.98
5583,5.02
5764,4.85
5572,5.02
5575,5.02
5617,4.97
5649,4.95
5829,4.79
