Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,3020.508333333333,80.60954975593742,9.271958333333336,0.2481073089418139
Total,3020.508333333333,80.60954975593742,9.271958333333336,0.2481073089418139
