Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,10872.4375,343.885499186,15.400125375,0.501729883667,10872.4375,0.0,0.0,0.0,10872.4375,137.4125,9.47574351647,12.5061945,0.411718640843,2.852752125,0.0904824040757
1,Total,10872.4375,343.885499186,15.400125375,0.501729883667,10872.4375,0.0,0.0,0.0,10872.4375,137.4125,9.47574351647,12.5061945,0.411718640843,2.852752125,0.0904824040757
2,1,10863.075,350.288805799,15.417068125,0.512146443266,10863.075,0.0,0.0,0.0,10863.075,134.925,16.5466544096,12.519608625,0.417734903563,2.856861,0.0952181830524
2,Total,10863.075,350.288805799,15.417068125,0.512146443266,10863.075,0.0,0.0,0.0,10863.075,134.925,16.5466544096,12.519608625,0.417734903563,2.856861,0.0952181830524
3,1,10837.2125,411.958204029,15.412417625,0.526058413899,10837.2125,0.0,0.0,0.0,10837.2125,137.4625,14.0162146156,12.513035,0.42002948354,2.858516875,0.105848826409
3,Total,10837.2125,411.958204029,15.412417625,0.526058413899,10837.2125,0.0,0.0,0.0,10837.2125,137.4625,14.0162146156,12.513035,0.42002948354,2.858516875,0.105848826409
Total,Total,10857.575,213.340789526,15.409870375,0.322362179095,10857.575,0.0,0.0,0.0,10857.575,136.6,7.65048742277,12.5129460417,0.26419043238,2.85604333333,0.0578566064798
