Throughput,Latency
3677,7.06
3655,7.11
3811,6.81
3629,7.16
3595,7.22
3627,7.17
3602,7.2
3664,7.06
3651,7.15
3655,7.1
3709,6.99
3656,7.11
3627,7.16
3661,7.09
3602,7.21
3649,7.12
3297,7.89
3590,7.23
3593,7.23
3578,7.25
3550,7.3
3686,7.06
3549,7.32
3707,7.0
3631,7.14
3675,7.08
3659,7.09
3683,7.05
3634,7.15
3802,6.82
3604,7.22
3657,7.1
3651,7.11
3584,7.24
3648,7.11
3548,7.32
3692,7.03
3665,7.08
3756,6.92
3688,7.04
3741,6.94
3663,7.1
3714,6.99
3807,6.82
3771,6.87
3630,7.16
3646,7.09
3654,7.14
3592,7.22
3664,7.11
3755,6.91
3786,6.86
3700,7.02
3624,7.16
3654,7.11
3562,7.3
3712,6.99
3684,7.06
3675,7.07
3657,7.1
3677,7.07
3752,6.92
3682,7.05
3706,7.0
3703,7.03
3615,7.14
3691,7.07
3720,6.98
3674,7.06
3773,6.88
3822,6.8
3755,6.92
3707,6.98
3770,6.91
3635,7.15
3641,7.13
3686,7.05
3795,6.83
3645,7.12
3622,7.17
