[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  5   7  82   1   5   0|   0     0 |  17k 5833k|1510419018
  4   6  86   0   3   0| 293k 4445k|   0     0 |1510419019
  6   7  84   0   5   0| 337k 5112k|   0     0 |1510419020
  7   6  81   0   7   0| 421k 6388k|   0  8192B|1510419021
  5   6  82   3   3   0| 358k 5426k|   0    48k|1510419022
  5   6  86   0   4   0| 301k 4567k|   0     0 |1510419023
  5   6  87   0   3   0| 302k 4565k|   0     0 |1510419024
  5   5  87   0   4   0| 298k 4527k|   0     0 |1510419025
  5   6  87   0   3   0| 303k 4592k|   0    40k|1510419026
  5   6  84   1   5   0| 331k 5021k|   0    24k|1510419027
  5   7  85   0   4   0| 334k 5068k|   0     0 |1510419028
  5   6  85   0   5   0| 277k 4195k|   0     0 |1510419029
  5   6  85   0   4   0| 300k 4554k|   0     0 |1510419030
  5   6  85   0   5   0| 309k 4680k|   0     0 |1510419031
  5   6  82   2   5   0| 267k 4053k|   0    12k|1510419032
  5   6  82   0   7   0| 267k 4050k|   0  4096B|1510419033
  4   5  87   0   3   0| 317k 4811k|   0     0 |1510419034
  4   4  90   0   2   0| 316k 4794k|   0     0 |1510419035
  4   5  88   0   3   0| 292k 4427k|   0     0 |1510419036
  4   6  85   3   3   0| 314k 4757k|   0     0 |1510419037
  5   5  86   2   3   0| 314k 4757k|   0    16k|1510419038
  5   7  81   0   7   0| 345k 5236k|   0     0 |1510419039
  6   6  83   0   5   0| 323k 4900k|   0     0 |1510419040
  5   6  85   0   4   0| 327k 4958k|   0     0 |1510419041
  5   7  85   1   4   0| 362k 5494k|   0     0 |1510419042
  5   6  78   7   4   0| 347k 5257k|   0    16k|1510419043
  5   6  85   0   4   0| 353k 5356k|   0     0 |1510419044
  5   6  87   0   3   0| 305k 4632k|   0     0 |1510419045
  5   6  85   0   4   0| 329k 4992k|   0  4096B|1510419046
  5   6  86   0   3   0| 351k 5317k|   0     0 |1510419047
  5   7  82   2   5   0| 360k 5465k|   0    16k|1510419048
  6   6  82   0   7   0| 296k 4481k|   0     0 |1510419049
  5   6  83   0   5   0| 370k 5617k|   0     0 |1510419050
  6   7  82   0   6   0| 296k 4491k|   0    20k|1510419051
  5   7  83   0   5   0| 308k 4667k|   0     0 |1510419052
  6   7  80   3   5   0| 349k 5290k|   0    24k|1510419053
  6   7  82   0   6   0| 339k 5134k|   0     0 |1510419054
  6   7  84   0   4   0| 326k 4949k|   0     0 |1510419055
  5   5  87   0   4   0| 299k 4534k|   0     0 |1510419056
  5   6  85   0   4   0| 313k 4745k|   0     0 |1510419057
  5   6  82   2   4   0| 318k 4825k|   0    16k|1510419058
  7   7  82   0   5   0| 360k 5462k|   0     0 |1510419059
  5   6  85   0   4   0| 319k 4845k|   0     0 |1510419060
  5   7  85   0   4   0| 359k 5438k|   0  8192B|1510419061
  5   6  88   0   3   0| 324k 4918k|   0     0 |1510419062
  5   6  84   2   4   0| 306k 4638k|   0    16k|1510419063
  5   6  86   0   4   0| 279k 4230k|   0     0 |1510419064
  6   8  79   0   8   0| 272k 4129k|   0     0 |1510419065
  7   6  80   0   7   0| 293k 4448k|   0     0 |1510419066
  6   6  82   0   7   0| 291k 4413k|   0     0 |1510419067
  6   7  80   1   7   0| 286k 4334k|   0    16k|1510419068
  7   7  78   0   9   0| 271k 4107k|   0     0 |1510419069
  6   6  82   0   7   0| 307k 4656k|   0     0 |1510419070
  6   6  83   0   6   0| 306k 4644k|   0     0 |1510419071
  5   5  85   0   5   0| 321k 4871k|   0     0 |1510419072
  6   6  82   0   6   0| 292k 4425k|   0     0 |1510419073
  6   7  81   2   5   0| 297k 4498k|   0    16k|1510419074
  6   7  83   0   5   0| 293k 4449k|   0     0 |1510419075
  5   5  87   0   4   0| 293k 4447k|   0     0 |1510419076
  6   6  85   0   4   0| 305k 4628k|   0     0 |1510419077
  6   7  83   0   5   0| 304k 4607k|   0     0 |1510419078
  6   7  80   3   5   0| 300k 4555k|   0    16k|1510419079
  6   6  78   0   9   0| 281k 4257k|   0     0 |1510419080
  7   8  79   0   8   0| 326k 4941k|   0     0 |1510419081
  7   7  81   0   6   0| 320k 4857k|   0     0 |1510419082
  5   6  87   0   3   0| 318k 4824k|   0     0 |1510419083
  6   6  83   2   5   0| 328k 4973k|   0    16k|1510419084
  6   6  81   0   7   0| 292k 4424k|   0     0 |1510419085
  5   5  85   0   4   0| 321k 4869k|   0    24k|1510419086
