Throughput,Latency
11593,2.74
11392,2.82
11391,2.81
12455,2.57
11934,2.67
11482,2.8
12186,2.62
11517,2.78
11980,2.67
11487,2.78
11652,2.74
12020,2.66
11549,2.77
11192,2.86
11428,2.78
12094,2.65
11876,2.68
11561,2.76
11979,2.66
11725,2.75
11788,2.7
11989,2.68
11909,2.68
11569,2.74
11396,2.81
11382,2.82
12134,2.63
12053,2.65
11550,2.76
11703,2.74
12587,2.54
11543,2.75
11802,2.71
11950,2.68
11789,2.71
11929,2.67
12053,2.66
11483,2.79
12054,2.65
11393,2.81
11361,2.81
11799,2.71
11586,2.75
11808,2.72
11820,2.71
11474,2.79
11490,2.78
11959,2.68
11957,2.66
11871,2.7
12138,2.62
11711,2.74
11903,2.68
11971,2.68
11764,2.71
11921,2.67
11860,2.71
11701,2.72
12756,2.51
12030,2.66
11902,2.69
11724,2.72
12219,2.62
11392,2.8
11404,2.81
11363,2.83
11483,2.78
11723,2.72
12316,2.59
11861,2.7
11593,2.76
11513,2.76
11779,2.73
11773,2.7
11612,2.76
11766,2.72
11469,2.79
11958,2.67
11871,2.69
11900,2.68
