Throughput,Latency
10930,2.93
11553,2.76
11686,2.75
11731,2.71
11551,2.77
11085,2.88
12049,2.66
11488,2.78
11531,2.77
11392,2.8
11734,2.73
11522,2.79
12009,2.66
11865,2.69
11937,2.68
11072,2.9
11936,2.67
11891,2.69
11238,2.85
11534,2.77
11727,2.73
11458,2.78
11715,2.73
11248,2.85
11616,2.75
12182,2.61
11673,2.74
12135,2.65
11485,2.77
11828,2.7
11183,2.87
11425,2.79
11616,2.76
11610,2.75
11650,2.75
11590,2.76
12000,2.66
11644,2.74
11444,2.79
11641,2.75
11868,2.69
11650,2.76
11857,2.7
11969,2.67
11861,2.7
11690,2.73
12040,2.66
11560,2.76
11964,2.67
11506,2.77
11622,2.76
11817,2.7
11483,2.79
11504,2.76
12047,2.66
11795,2.72
11577,2.75
11962,2.69
11893,2.68
11699,2.74
11501,2.77
11969,2.67
11680,2.73
11686,2.73
11619,2.76
12018,2.66
11288,2.83
11899,2.69
11718,2.74
11694,2.73
11846,2.7
11623,2.74
11545,2.77
11877,2.7
11605,2.74
11622,2.76
11182,2.87
11841,2.69
12301,2.59
12014,2.67
