Throughput,Latency
2992,21.38
2964,21.61
2844,22.48
3005,21.3
2961,21.66
2968,21.52
3004,21.3
3018,21.19
3008,21.26
2935,21.81
2948,21.67
3159,20.28
3175,20.14
3129,20.47
3180,20.1
3049,21.0
2947,21.7
2975,21.46
3096,20.67
3078,20.82
3126,20.45
3163,20.25
3125,20.48
3143,20.35
3076,20.79
3010,21.24
3064,20.89
3083,20.77
3058,20.83
3081,20.84
3074,20.81
2978,21.46
3056,20.98
3109,20.59
3133,20.43
2965,21.54
3080,20.8
3016,21.2
3050,20.93
3113,20.58
2987,21.4
2987,21.42
3003,21.29
3083,20.76
3105,20.57
3066,20.91
3013,21.2
2977,21.5
3021,21.22
3033,21.09
3016,21.17
3033,21.06
3052,20.99
3054,20.96
3010,21.27
3030,21.11
3106,20.62
3039,21.01
3060,20.93
3068,20.81
3127,20.5
3082,20.77
3083,20.71
3141,20.33
3054,20.99
3044,21.02
2982,21.48
3054,20.94
3028,21.15
3008,21.26
3070,20.81
3115,20.56
3082,20.75
3258,19.66
3320,19.25
3179,20.13
3193,20.04
3010,21.23
3061,20.9
3086,20.74
