Throughput,Latency
1276,3.13
1140,3.51
1179,3.38
1214,3.28
1220,3.27
1191,3.36
1178,3.39
1200,3.32
1233,3.24
1225,3.26
1212,3.29
1240,3.22
1229,3.25
1182,3.37
1255,3.18
1203,3.32
1158,3.45
1173,3.4
1221,3.27
1228,3.25
1237,3.23
1285,3.1
1270,3.14
1258,3.17
1297,3.08
1284,3.11
1239,3.22
1268,3.15
1217,3.28
1223,3.26
1205,3.31
1176,3.39
1220,3.28
1220,3.27
1199,3.33
1201,3.32
1205,3.32
1158,3.45
1218,3.28
1247,3.2
1209,3.3
1221,3.26
1198,3.34
1223,3.26
1224,3.26
1180,3.38
1259,3.18
1229,3.25
1226,3.26
1236,3.23
1228,3.23
1269,3.16
1221,3.27
1199,3.32
1251,3.19
1206,3.31
1277,3.13
1247,3.19
1214,3.29
1250,3.2
1226,3.25
1252,3.2
1286,3.1
1229,3.25
1246,3.21
1206,3.3
1221,3.28
1223,3.27
1192,3.35
1252,3.19
1233,3.23
1276,3.13
1276,3.12
1236,3.24
1231,3.24
1215,3.28
1263,3.16
1248,3.21
1219,3.27
1263,3.16
