Throughput,Latency
3115,5.13
3113,5.13
3016,5.31
3044,5.24
3006,5.32
3059,5.23
3039,5.26
3035,5.27
3116,5.13
2999,5.33
3059,5.23
3135,5.09
3057,5.23
3047,5.24
3074,5.2
3064,5.22
3058,5.22
3092,5.17
2986,5.35
3015,5.3
3012,5.3
3075,5.19
3088,5.18
3043,5.25
2981,5.35
3185,5.02
3090,5.17
2940,5.44
3056,5.23
3094,5.17
2787,5.72
2779,5.76
3197,5.0
3296,4.84
3172,5.04
3149,5.08
3028,5.28
3023,5.28
3054,5.24
3105,5.15
3083,5.18
3116,5.12
3130,5.11
3058,5.23
2986,5.34
3075,5.21
3116,5.12
3263,4.91
3168,5.04
3255,4.91
3129,5.11
3161,5.04
3300,4.86
3169,5.05
3144,5.08
3158,5.05
3143,5.09
3108,5.15
3088,5.17
3092,5.17
3029,5.27
3123,5.12
3119,5.13
3405,4.69
3426,4.67
3302,4.84
3360,4.75
3257,4.92
3128,5.11
3103,5.15
3034,5.26
3148,5.08
3113,5.13
3224,4.96
3186,5.02
3371,4.73
3159,5.06
3141,5.09
3222,4.96
3138,5.09
