Throughput,Latency
3826,5.21
3946,5.06
3691,5.42
3830,5.2
3868,5.17
3607,5.56
3599,5.51
3782,5.33
3891,5.13
3867,5.16
3921,5.1
4031,4.96
4000,4.99
3916,5.11
3929,5.09
3884,5.13
3920,5.1
3807,5.25
3946,5.05
3921,5.11
3786,5.27
3790,5.27
3895,5.13
3779,5.29
3812,5.24
3718,5.37
3943,5.06
3925,5.1
3862,5.18
3906,5.11
3921,5.1
4010,4.98
3838,5.21
3908,5.12
4025,4.96
4106,4.86
4109,4.86
4004,4.99
3855,5.18
3920,5.1
3890,5.13
3878,5.16
3886,5.13
3932,5.09
3962,5.04
3842,5.15
3962,5.09
3878,5.15
4003,4.98
3803,5.26
3977,5.02
3803,5.25
3966,5.0
4053,4.97
3839,5.21
3989,5.0
3893,5.13
3890,5.13
4018,4.95
3867,5.19
3710,5.38
3926,5.1
3677,5.43
3874,5.15
3965,5.04
4026,4.94
3804,5.26
4272,4.7
4084,4.89
3966,5.03
3883,5.14
3960,5.05
3921,5.07
3936,5.1
3878,5.15
3947,5.06
3906,5.12
3963,5.04
4072,4.91
3874,5.15
