Throughput,Latency
957,2.08
982,2.03
940,2.12
954,2.09
954,2.09
967,2.06
950,2.09
961,2.07
944,2.11
965,2.07
959,2.08
953,2.09
960,2.07
957,2.08
947,2.09
947,2.11
961,2.07
970,2.05
953,2.08
973,2.06
973,2.05
967,2.06
973,2.05
952,2.09
975,2.04
949,2.1
972,2.05
967,2.06
976,2.04
975,2.04
987,2.02
973,2.05
942,2.11
993,2.01
953,2.09
953,2.09
955,2.09
961,2.07
969,2.06
968,2.06
965,2.06
974,2.05
961,2.07
954,2.09
956,2.08
962,2.07
963,2.07
960,2.07
982,2.03
976,2.04
1000,1.99
985,2.02
955,2.09
988,2.02
973,2.04
994,2.01
982,2.03
960,2.08
961,2.07
957,2.08
984,2.02
991,2.01
984,2.02
979,2.04
981,2.03
988,2.02
954,2.09
976,2.04
930,2.14
964,2.07
962,2.07
982,2.03
970,2.05
967,2.06
977,2.04
973,2.05
975,2.04
981,2.03
987,2.02
966,2.06
