Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,2740.5875,134.160841855,3.312620625,0.153495796498,0.0,0.0,2740.5875,0.0,2740.5875,0.0018375,0.00169469574582,0.631131875,0.0548749321638,2.646260625,0.101374750874
1,2,3257.2,105.488303989,2.913217875,0.103279458686,0.0,0.0,3257.2,0.0,3257.2,0.0022375,0.00173017705979,0.620618625,0.0397484642723,2.273678875,0.068092201769
1,Total,5997.7875,203.130293894,3.11291925,0.114646965626,0.0,0.0,5997.7875,0.0,5997.7875,0.0020375,0.0012059320677,0.62587525,0.0423661838512,2.45996975,0.0740863831588
2,1,2734.1125,118.67400233,3.3250145,0.142372224934,0.0,0.0,2734.1125,0.0,2734.1125,0.0018,0.00173861577415,0.641366875,0.0567639515354,2.648878375,0.0893970791079
2,2,3233.0375,112.995288773,2.9422205,0.116176818314,0.0,0.0,3233.0375,0.0,3233.0375,0.0022875,0.00172247797656,0.62892125,0.0426681559253,2.294088,0.0760351174929
2,Total,5967.15,201.453019306,3.1336175,0.118445093376,0.0,0.0,5967.15,0.0,5967.15,0.00204375,0.00122265986762,0.6351440625,0.0464953450174,2.4714831875,0.0741020665219
3,1,2764.325,136.572860417,3.299587,0.147340043767,0.0,0.0,2764.325,0.0,2764.325,0.001525,0.00174279711159,0.637897,0.049556758647,2.629481875,0.100392335908
3,2,3267.175,99.5931946991,2.919371125,0.099345596489,0.0,0.0,3267.175,0.0,3267.175,0.0026125,0.00165731023505,0.626908,0.0385656538806,2.273617375,0.0642849815471
3,Total,6031.5,210.135459626,3.1094790625,0.111270482217,0.0,0.0,6031.5,0.0,6031.5,0.00206875,0.00130176061402,0.6324025,0.0396561215046,2.451549625,0.0734799335812
Total,Total,5998.8125,118.81918852,3.1186719375,0.0663276217727,0.0,0.0,5998.8125,0.0,5998.8125,0.00205,0.000632233110528,0.631140604167,0.0240873188565,2.46100085417,0.0431131143168
