Throughput,Latency
6144,5.2
6318,5.05
6475,4.91
6443,4.98
6352,5.02
6412,4.99
6158,5.18
6168,5.19
6590,4.85
6509,4.91
6437,4.95
6250,5.11
6210,5.17
6129,5.19
6258,5.12
6181,5.14
6222,5.14
6189,5.2
6163,5.18
6106,5.22
6368,5.04
6357,5.02
6272,5.09
6112,5.2
6329,5.08
5949,5.37
6387,5.0
6137,5.19
6250,5.13
6182,5.17
6337,5.04
5915,5.38
6362,5.05
6392,4.99
6247,5.11
5941,5.35
6289,5.1
6512,4.91
6383,5.0
6160,5.17
6153,5.21
5893,5.42
6305,5.06
6393,4.99
6289,5.1
5630,5.67
6139,5.19
6152,5.18
5990,5.37
6109,5.21
6162,5.2
6193,5.17
6006,5.32
6237,5.12
6197,5.14
6191,5.17
6679,4.79
5940,5.33
6770,4.76
6236,5.12
6179,5.17
6573,4.86
6292,5.08
5888,5.41
6141,5.22
6409,4.98
6348,5.02
6391,5.01
6020,5.3
6012,5.32
6074,5.26
6104,5.21
6256,5.13
6575,4.86
6079,5.25
6022,5.29
4983,6.36
4634,6.96
6063,5.27
6250,5.14
