  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
     0  28109      0       0  28109  27853   2671.35   242.92   2395.41      0
     0   3475      0       0   3475   3443   2520.63   123.91   2362.23      0
     0   3387      0       0   3387   3366   2545.56   155.17   2345.96      0
     0   3381      0       0   3381   3309   2513.28   139.43   2350.72      7
     0   3175      0       0   3175   3139   2739.94   245.24   2467.83      0
     0   3253      0       0   3253   3238   2689.63   211.03   2450.09      0
     0   3198      0       0   3198   3188   2833.81   262.45   2540.13      0
     0   3323      0       0   3323   3301   2671.79   244.93   2397.67      3
     0   3372      0       0   3372   3333   2589.83   190.50   2372.51      0
     0   3383      0       0   3383   3312   2569.19   201.09   2342.36      0
     0   3470      0       0   3470   3436   2518.74   156.45   2339.54      0
     0   3489      0       0   3489   3483   2492.29   143.99   2323.50      0
     0   3397      0       0   3397   3371   2529.25   147.87   2357.60      0
     0   3138      0       0   3138   3122   2739.23   240.57   2466.98      0
     0   3321      0       0   3321   3318   2544.51    99.94   2423.06      0
     0   3511      0       0   3511   3481   2467.05   131.30   2312.25      0
     0   3388      0       0   3388   3372   2623.19   210.70   2380.57      0
     0   3469      0       0   3469   3441   2531.37   159.05   2344.59      0
     0   3403      0       0   3403   3384   2594.78   140.88   2394.93      0
     0   3444      0       0   3444   3444   2523.27   182.03   2317.31      0
     0   3515      0       0   3515   3508   2478.18   139.38   2315.40      0
     0   3423      0       0   3423   3414   2536.60   187.52   2322.75      0
     0   3213      0       0   3213   3199   2771.55   258.50   2481.64      0
     0   3348      0       0   3348   3330   2699.87   179.82   2479.27      0
     0   3393      0       0   3393   3382   2578.33   196.45   2358.54      0
     0   3487      0       0   3487   3463   2511.21   168.04   2323.18      0
     0   3390      0       0   3390   3349   2592.77   162.44   2404.34      3
     0   3443      0       0   3443   3419   2511.17   147.88   2342.02      0
     0   3478      0       0   3478   3423   2494.68   152.32   2319.51      3
     0   3421      0       0   3421   3378   2560.83   171.05   2368.61      0
     0   3280      0       0   3280   3264   2716.15   245.09   2448.32      0
     0   3396      0       0   3396   3374   2582.45   201.41   2358.65      0
     0   3286      0       0   3286   3263   2682.84   241.69   2418.76      0
     0   3277      0       0   3277   3260   2683.89   195.22   2467.29      0
     0   3354      0       0   3354   3331   2629.96   221.54   2386.60      7
     0   3306      0       0   3306   3287   2634.51   210.26   2401.31      0
     0   3356      0       0   3356   3282   2625.25   202.08   2398.49      0
     0   3438      0       0   3438   3352   2534.82   175.00   2336.86      5
     0   3439      0       0   3439   3373   2530.41   156.16   2350.79      0
     0   3377      0       0   3377   3360   2574.94   200.09   2351.23      0
     0   3457      0       0   3457   3436   2500.05   138.96   2340.68      0
     0   3475      0       0   3475   3434   2500.59   143.90   2336.82      0
     0   3445      0       0   3445   3415   2539.83   159.93   2357.57      0
     0   3379      0       0   3379   3352   2557.43   173.31   2362.28      0
     0   3429      0       0   3429   3405   2485.27   142.28   2322.08      0
     0   3378      0       0   3378   3327   2565.07   163.46   2378.89      0
     0   3389      0       0   3389   3333   2551.56   195.73   2333.81      0
     0   3377      0       0   3377   3331   2548.15   164.20   2363.82      0
     0   3447      0       0   3447   3417   2466.64   152.75   2289.30      0
     0   3432      0       0   3432   3408   2501.16   206.52   2272.54      0
     0   3588      0       0   3588   3569   2402.71   127.85   2250.59      0
     0   3460      0       0   3460   3430   2503.36   150.79   2328.38      0
     0   3459      0       0   3459   3423   2462.60   151.31   2288.15      0
     0   3343      0       0   3343   3312   2504.60   158.30   2316.78      0
     0   3331      0       0   3331   3320   2528.63   172.84   2333.53      0
     0   3539      0       0   3539   3526   2426.14   134.10   2269.04      2
     0   3585      0       0   3585   3580   2387.29   134.33   2230.50      7
     0   3660      0       0   3660   3652   2356.09   142.29   2189.72      0
     0   3530      0       0   3530   3499   2414.83   159.98   2231.80      0
     0   3443      0       0   3443   3396   2450.84   170.00   2256.10      0
     0   3483      0       0   3483   3430   2494.10   169.16   2299.39      0
     0   3446      0       0   3446   3410   2535.27   262.45   2239.84      0
     0   3274      0       0   3274   3248   2581.42   163.67   2361.07      0
     0   3398      0       0   3398   3380   2471.73   178.72   2263.92      0
     0   3424      0       0   3424   3407   2498.82   161.18   2312.47      0
     0   3363      0       0   3363   3344   2530.08   173.15   2326.65      0
     0   3509      0       0   3509   3487   2451.40   138.18   2290.91      0
     0   3482      0       0   3482   3473   2457.65   172.47   2257.82      0
     0   3433      0       0   3433   3425   2515.08   181.47   2313.51      0
     0   3426      0       0   3426   3419   2451.06   163.37   2248.50      0
     0   2452      0       0   2452   2448   3666.11   676.30   2967.74      1
     0   1848      0       0   1848   1838   4995.25  1074.92   3882.43      0
     0   3364      0       0   3364   3345   2574.47   165.35   2385.75      0
     0   3405      0       0   3405   3379   2561.33   163.44   2375.18     14
     0   3431      0       0   3431   3422   2542.06   181.27   2341.04      0
     0   3462      0       0   3462   3449   2506.58   196.30   2286.11      0
     0   3462      0       0   3462   3444   2484.87   177.38   2288.30      0
     0   3434      0       0   3434   3408   2466.46   163.07   2284.26      0
     0   3442      0       0   3442   3409   2527.39   191.15   2315.75      0
     0   3342      0       0   3342   3300   2645.83   263.56   2356.93      0
     0   3482      0       0   3482   3440   2534.84   190.71   2323.13      0
     0   2664      0       0   2664   2640   2571.01   188.36   2362.12      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
