SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
4170,0,0,0,4170,4170,2110.52,127.86,1964.60,1
3659,0,0,0,3659,3659,2490.56,335.38,2122.24,0
3988,0,0,0,3988,3988,2159.43,118.92,2021.22,0
3823,0,0,0,3823,3823,2242.93,113.88,2084.86,0
4007,0,0,0,4007,4007,2194.75,113.90,2059.89,0
3965,0,0,0,3965,3965,2245.53,153.24,2070.94,0
4121,0,0,0,4121,4121,2164.13,110.07,2035.70,3
4058,0,0,0,4058,4058,2139.47,130.38,1989.80,0
4145,0,0,0,4145,4145,2121.30,130.42,1971.58,0
4087,0,0,0,4087,4087,2148.46,120.68,1992.49,0
4048,0,0,0,4048,4048,2158.95,144.90,1995.12,0
3992,0,0,0,3992,3992,2221.84,132.55,2068.66,0
4013,0,0,0,4013,4013,2277.28,200.05,2059.28,0
4017,0,0,0,4017,4017,2153.52,147.73,1986.78,0
4164,0,0,0,4164,4164,2152.31,115.27,2017.82,0
3989,0,0,0,3989,3989,2220.74,134.50,2068.58,0
3977,0,0,0,3977,3977,2230.65,148.01,2063.90,4
4026,0,0,0,4026,4026,2180.63,116.29,2045.63,3
4271,0,0,0,4271,4271,2097.79,122.32,1953.57,0
4040,0,0,0,4040,4040,2150.30,134.91,1995.06,0
4197,0,0,0,4197,4197,2140.20,116.10,2005.23,0
4217,0,0,0,4217,4217,2146.22,128.55,1998.78,0
4090,0,0,0,4090,4090,2186.38,120.07,2046.21,0
4056,0,0,0,4056,4056,2172.04,129.51,2022.57,0
4254,0,0,0,4254,4254,2119.01,120.27,1978.13,10
4026,0,0,0,4026,4026,2235.65,118.17,2097.75,1
4035,0,0,0,4035,4035,2217.54,148.97,2050.32,0
4112,0,0,0,4112,4112,2206.91,147.46,2040.47,0
4042,0,0,0,4042,4042,2230.84,126.29,2086.98,0
4130,0,0,0,4130,4130,2166.00,126.12,2012.91,0
3927,0,0,0,3927,3927,2247.14,153.04,2074.99,0
4005,0,0,0,4005,4005,2212.55,133.12,2060.72,10
4035,0,0,0,4035,4035,2165.71,135.69,2010.13,0
4196,0,0,0,4196,4196,2140.82,129.10,1991.38,0
4026,0,0,0,4026,4026,2121.75,134.89,1967.10,0
4006,0,0,0,4006,4006,2155.07,125.13,2009.71,5
4165,0,0,0,4165,4165,2138.68,110.21,2008.27,0
4039,0,0,0,4039,4039,2160.44,120.16,2020.75,1
4013,0,0,0,4013,4013,2182.46,126.60,2035.72,0
4047,0,0,0,4047,4047,2278.21,110.09,2148.17,0
3817,0,0,0,3817,3817,2285.47,164.48,2100.40,0
3957,0,0,0,3957,3957,2256.91,152.58,2081.68,0
3645,0,0,0,3645,3645,2448.33,186.22,2242.58,10
3935,0,0,0,3935,3935,2312.10,246.59,2019.01,2
4101,0,0,0,4101,4101,2173.86,120.48,2026.26,0
4171,0,0,0,4171,4171,2097.77,133.90,1944.92,0
4094,0,0,0,4094,4094,2128.34,143.40,1959.49,0
4012,0,0,0,4012,4012,2186.04,182.92,1983.71,0
4122,0,0,0,4122,4122,2113.45,124.35,1970.66,0
3918,0,0,0,3918,3918,2037.40,131.85,1886.04,0
4079,0,0,0,4079,4079,2078.40,116.86,1942.71,0
4100,0,0,0,4100,4100,2121.92,116.43,1986.18,0
4058,0,0,0,4058,4058,2188.22,129.21,2040.91,0
4042,0,0,0,4042,4042,2136.55,114.10,2004.77,0
4102,0,0,0,4102,4102,2152.02,135.66,1998.16,0
3919,0,0,0,3919,3919,2250.36,130.30,2101.30,0
4014,0,0,0,4014,4014,2255.44,155.91,2081.52,0
4153,0,0,0,4153,4153,2199.41,120.29,2060.79,0
4169,0,0,0,4169,4169,2138.34,120.11,1999.75,0
4230,0,0,0,4230,4230,2082.97,117.03,1947.15,0
4107,0,0,0,4107,4107,2094.73,129.33,1947.95,0
4092,0,0,0,4092,4092,2169.93,173.70,1976.88,0
4062,0,0,0,4062,4062,2149.94,134.54,1996.80,0
4150,0,0,0,4150,4150,2124.52,107.11,1999.46,0
3963,0,0,0,3963,3963,2159.58,128.41,2013.09,0
4057,0,0,0,4057,4057,2179.47,139.67,2020.68,0
4287,0,0,0,4287,4287,2111.15,119.62,1971.68,0
3997,0,0,0,3997,3997,2202.25,135.14,2048.25,0
4246,0,0,0,4246,4246,2092.50,114.86,1958.63,0
4157,0,0,0,4157,4157,2156.45,128.54,2008.97,10
3985,0,0,0,3985,3985,2201.97,157.89,2026.03,0
4065,0,0,0,4065,4065,2159.11,134.72,2006.09,0
4035,0,0,0,4035,4035,2179.84,160.16,2001.61,0
4146,0,0,0,4146,4146,2139.73,138.58,1982.02,0
4160,0,0,0,4160,4160,2122.02,111.75,1991.54,0
4102,0,0,0,4102,4102,2188.30,128.75,2040.80,0
4130,0,0,0,4130,4130,2124.49,145.27,1958.71,0
4251,0,0,0,4251,4251,2130.33,150.78,1960.08,0
4079,0,0,0,4079,4079,2126.74,159.73,1944.76,0
4031,0,0,0,4031,4031,2186.61,151.32,2014.51,0
