Throughput,Latency
1293,3.09
1315,3.04
1308,3.01
1270,3.17
1301,3.07
1254,3.18
1238,3.23
1247,3.04
1219,3.44
1307,3.05
1265,3.16
1321,3.02
1255,3.18
1235,3.24
1319,3.02
1309,3.05
1326,3.01
1340,2.98
1295,3.09
1350,2.95
1292,3.09
1306,3.06
1282,3.11
1300,3.07
1305,3.06
1279,3.12
1289,3.1
1366,2.92
1295,3.08
1277,3.13
1187,3.36
1314,3.04
1295,3.08
1307,3.05
1306,3.06
1284,3.1
1330,3.01
1184,3.37
1287,3.1
1322,3.02
1309,3.04
1272,3.14
1279,3.12
1287,3.1
1319,3.02
1325,3.01
1260,3.17
1341,2.98
1350,2.96
1282,3.11
1293,3.08
1277,3.13
1272,3.14
1163,3.43
1266,3.16
1318,3.02
1263,3.16
1281,3.12
1298,3.08
1278,3.12
1254,3.19
1348,2.96
1248,3.09
1362,3.02
1356,2.95
1314,3.04
1193,3.34
1317,3.04
1316,3.03
1351,2.95
1312,3.04
1383,2.89
1317,3.02
1292,3.1
1292,3.09
1305,3.06
1311,3.05
1322,3.01
1320,3.03
1336,2.99
