Throughput,Latency
5938,6.73
5916,6.75
5902,6.77
6036,6.63
6470,6.18
6392,6.25
6347,6.3
6179,6.46
5841,6.85
6260,6.38
5944,6.73
5943,6.73
6167,6.47
6172,6.48
6186,6.46
6261,6.39
6205,6.44
6028,6.63
6004,6.65
6117,6.55
6040,6.61
6174,6.47
6112,6.56
6127,6.52
5943,6.73
5961,6.71
5869,6.81
5675,7.03
5794,6.91
6142,6.51
6143,6.5
5987,6.69
5972,6.69
5972,6.68
6114,6.55
6073,6.58
6162,6.49
5950,6.72
5791,6.91
6075,6.58
5972,6.67
6044,6.63
6038,6.62
5995,6.66
6028,6.64
6055,6.6
6136,6.51
6025,6.63
5910,6.76
6029,6.64
6014,6.65
5930,6.74
6027,6.63
5856,6.84
6221,6.42
5851,6.85
6139,6.51
6099,6.55
6032,6.63
5862,6.82
6029,6.63
6077,6.57
6080,6.58
6059,6.6
6010,6.65
6152,6.49
6256,6.39
6277,6.38
6413,6.22
6131,6.53
6214,6.43
6035,6.59
6173,6.51
6427,6.22
6001,6.67
6195,6.44
6327,6.32
6326,6.32
5849,6.84
6116,6.53
