Throughput,latency(ms)
1270.0,3.14833333333
1292.0,3.08833333333
1279.0,3.11833333333
1323.0,3.01666666667
1326.0,3.01
1325.33333333,3.00666666667
1336.0,2.98666666667
1304.0,3.05833333333
1315.66666667,3.03333333333
1303.0,3.06
1317.0,3.035
1320.33333333,3.02
1312.66666667,3.035
1320.0,3.02333333333
1276.66666667,3.12666666667
1329.33333333,2.99833333333
1306.33333333,3.055
1314.66666667,3.03166666667
1294.0,3.08
1313.33333333,3.03833333333
1323.33333333,3.01333333333
1308.33333333,3.04666666667
1334.33333333,2.99
1283.66666667,3.10333333333
1330.0,3.0
1335.0,2.98666666667
1324.66666667,3.01666666667
1340.66666667,2.98
1299.0,3.07166666667
1310.66666667,3.04333333333
1304.0,3.05666666667
1303.33333333,3.06333333333
1326.0,3.005
1309.0,3.04833333333
1332.0,2.99333333333
1334.66666667,2.98833333333
1344.33333333,2.97166666667
1356.33333333,2.945
1304.66666667,3.055
1333.33333333,2.99
1351.66666667,2.95
1322.0,3.02333333333
1343.66666667,2.96833333333
1284.33333333,3.045
1334.66666667,3.04
1323.33333333,3.01333333333
1309.66666667,3.045
1326.0,3.01166666667
1286.33333333,3.095
1343.33333333,2.97
1326.0,3.00666666667
1321.0,3.01666666667
1337.33333333,2.98333333333
1342.33333333,2.97333333333
1308.33333333,3.04333333333
1290.66666667,3.095
1332.66666667,2.995
1335.66666667,2.98833333333
1315.33333333,3.03
1339.66666667,2.97666666667
1355.66666667,2.94333333333
1316.0,3.005
1291.33333333,3.10666666667
1318.66666667,3.025
1326.66666667,3.00333333333
1337.66666667,2.97833333333
1331.66666667,2.99333333333
1327.0,3.015
1340.0,2.97666666667
1322.33333333,3.01833333333
1305.0,3.05666666667
1320.33333333,3.02166666667
1320.33333333,3.01833333333
1306.33333333,3.055
1332.0,2.99333333333
1314.33333333,3.02833333333
1313.66666667,3.04666666667
1320.66666667,3.02
1329.0,3.0
1333.66666667,2.98833333333
