Throughput,latency(ms)
11677.6666667,3.41833333333
11406.0,3.5
11487.3333333,3.47666666667
11724.3333333,3.40833333333
11896.6666667,3.36166666667
11454.0,3.48666666667
11311.0,3.52833333333
11606.3333333,3.44666666667
11776.6666667,3.39333333333
11721.0,3.415
11555.3333333,3.45833333333
11219.0,3.56
11547.3333333,3.46166666667
11541.3333333,3.45833333333
11804.0,3.39166666667
11255.3333333,3.54333333333
11513.6666667,3.47833333333
11929.3333333,3.345
11466.3333333,3.49
11635.0,3.43
11692.0,3.42
11872.3333333,3.35666666667
11541.6666667,3.47
11683.6666667,3.42666666667
11904.3333333,3.35666666667
11483.0,3.46833333333
11458.3333333,3.49
11627.0,3.44666666667
11427.0,3.49833333333
11630.3333333,3.44
11505.6666667,3.47666666667
11345.6666667,3.50833333333
11302.0,3.54166666667
11141.0,3.58333333333
11474.3333333,3.48833333333
11133.0,3.58666666667
11717.6666667,3.41333333333
11467.6666667,3.485
11746.0,3.40333333333
11830.6666667,3.385
11593.3333333,3.44
11585.6666667,3.45
11399.0,3.50666666667
11464.6666667,3.48166666667
11815.6666667,3.38666666667
11482.3333333,3.48666666667
11209.6666667,3.56166666667
11671.3333333,3.43
11442.6666667,3.49333333333
11225.6666667,3.55333333333
11298.6666667,3.54333333333
11406.6666667,3.5
11172.3333333,3.57833333333
11302.0,3.53666666667
11670.3333333,3.425
11333.6666667,3.52666666667
11481.6666667,3.48166666667
11606.6666667,3.44
11481.3333333,3.48333333333
11221.6666667,3.58333333333
11507.0,3.47166666667
11527.3333333,3.47
11666.6666667,3.425
11504.3333333,3.47166666667
11421.3333333,3.5
11532.6666667,3.46166666667
11535.3333333,3.465
11336.6666667,3.52666666667
11769.6666667,3.39833333333
11866.0,3.37166666667
11877.6666667,3.36
11393.3333333,3.50333333333
11359.0,3.52166666667
11527.0,3.475
11738.6666667,3.40833333333
11471.0,3.485
11278.6666667,3.54
11284.6666667,3.555
11377.6666667,3.50833333333
11736.6666667,3.415
