Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,6693.445833333333,498.73321238652034,1.1947916666666667,0.08658054472711564
2,6076.729166666667,416.4103192254746,1.3165833333333332,0.09024370382964457
Total,12770.175,836.5314887019844,1.2556875,0.10733022351096827
