Throughput,Latency
7247,3.59
6816,3.8
6964,3.73
6539,3.97
6855,3.78
6450,4.03
6255,4.14
6668,3.9
6731,3.86
7032,3.68
6531,3.99
6782,3.83
7100,3.66
6598,3.93
6509,3.99
6417,4.05
6656,3.89
6757,3.85
6634,3.92
6972,3.73
6968,3.73
6587,3.92
6435,4.04
7170,3.63
7276,3.56
6668,3.88
7032,3.7
6554,3.96
6511,4.0
6471,4.01
7038,3.67
6823,3.82
7180,3.62
7258,3.58
7180,3.62
6817,3.81
6619,3.93
6882,3.77
6582,3.95
6727,3.84
6963,3.75
6987,3.72
6937,3.74
6872,3.77
7005,3.73
6672,3.89
7230,3.59
6713,3.87
6557,3.95
6886,3.77
6927,3.75
6541,3.92
6945,3.79
6502,3.97
6186,4.21
6480,4.0
7065,3.69
7141,3.64
6636,3.91
6549,3.97
7372,3.52
6698,3.88
6436,4.02
6823,3.82
6838,3.75
7122,3.68
6788,3.83
6641,3.9
6740,3.85
6557,3.96
6431,4.05
6726,3.87
6994,3.7
6608,3.94
6353,4.09
6586,3.94
7021,3.7
6716,3.82
6603,3.98
7161,3.63
