Throughput,Latency
8673,1.84
8926,1.81
8340,1.89
7778,2.05
8667,1.84
8103,1.97
8907,1.8
8965,1.77
8943,1.79
8523,1.87
8322,1.92
9132,1.75
7859,2.01
8836,1.82
7333,2.16
8123,1.96
7914,2.01
7909,2.02
7988,1.99
6209,2.55
8603,1.85
7872,2.02
8072,1.97
8169,1.96
7695,2.07
7860,2.01
8100,1.96
7208,2.21
8201,1.95
7907,2.0
8049,1.99
8307,1.9
8041,1.98
6721,2.37
8599,1.86
8715,1.83
8954,1.79
7829,2.02
8988,1.78
9063,1.77
8161,1.93
8518,1.89
9046,1.75
9029,1.77
9066,1.77
7852,2.03
7816,2.03
8039,1.96
8563,1.88
8484,1.87
7823,2.04
8337,1.91
8180,1.95
8130,1.98
8345,1.89
8695,1.83
7988,2.01
8674,1.83
8558,1.86
7834,2.03
8294,1.92
8887,1.81
8767,1.81
8404,1.9
7733,2.06
7847,2.02
7534,1.94
7946,2.18
8429,1.89
7513,2.12
8578,1.86
8205,1.94
7968,2.0
8436,1.89
8961,1.77
8516,1.88
8617,1.85
8446,1.88
8676,1.85
8516,1.87
