Throughput,Latency
8213,1.93
8617,1.85
7802,2.03
8423,1.9
8358,1.9
8136,1.97
8458,1.88
7943,2.0
7879,2.01
7781,2.06
8947,1.79
8326,1.9
7884,2.01
8137,1.96
8665,1.84
8699,1.85
7131,2.24
8113,1.96
8970,1.78
8497,1.87
8133,1.95
8266,1.93
7871,2.02
6780,2.35
7384,2.16
8240,1.93
8055,1.98
7994,1.99
8031,1.99
7666,2.07
7837,2.04
8228,1.93
7380,2.16
7981,2.0
7853,2.02
7532,2.13
8068,1.98
8526,1.86
7555,2.12
8137,1.96
7668,2.07
7782,2.06
8240,1.94
8714,1.83
7608,2.1
8007,1.99
8129,1.95
7559,2.12
8175,1.94
7734,2.07
8033,1.99
8387,1.9
8023,1.99
8023,2.0
8676,1.84
7789,2.05
8140,1.96
8038,1.98
8536,1.87
6158,2.58
7744,2.05
7848,2.03
8489,1.88
8268,1.92
8911,1.8
8052,1.99
8665,1.84
7599,1.97
8357,2.02
8623,1.86
8417,1.9
8928,1.77
8203,1.95
7766,2.05
8275,1.93
7287,2.19
7647,2.08
8083,1.97
8192,1.94
7611,2.09
