Throughput,Latency
6803,1.17
7262,1.1
6923,1.15
7050,1.13
6527,1.23
6148,1.3
6786,1.17
6164,1.3
6833,1.17
6212,1.28
5963,1.34
7746,1.03
7712,1.03
7083,1.13
7143,1.12
7401,1.08
7219,1.1
7539,1.06
7019,1.14
7343,1.09
7244,1.1
6821,1.17
7200,1.11
7043,1.13
8216,0.97
8407,0.95
7800,1.02
6962,1.14
7468,1.07
7855,1.01
7144,1.12
7950,1.0
6705,1.19
7849,1.02
7002,1.14
6787,1.18
7436,1.07
7781,1.02
7149,1.11
7108,1.13
6619,1.21
7208,1.11
7132,1.12
7211,1.1
8157,0.98
7746,1.03
6732,1.19
6889,1.16
7345,1.09
7618,1.05
6628,1.2
6992,1.14
6786,1.17
7182,1.12
7525,1.06
7010,1.14
7632,1.05
7782,1.02
7831,1.02
7393,1.08
7065,1.13
6865,1.16
7696,1.04
7153,1.11
6583,1.21
6748,1.18
7084,1.13
6903,1.16
6744,1.18
7277,1.09
7517,1.07
7170,1.11
6306,1.27
7500,1.06
7973,1.0
7836,1.02
7356,1.08
7878,1.01
7516,1.06
6846,1.17
