Throughput,Latency
6346,1.25
6260,1.27
6356,1.26
5637,1.41
6087,1.3
6268,1.27
5839,1.37
5973,1.33
6125,1.3
5754,1.39
5663,1.4
6189,1.28
6572,1.22
5884,1.34
5492,1.45
6112,1.3
5886,1.35
5379,1.47
5876,1.35
5673,1.41
5573,1.43
5660,1.4
6069,1.3
5734,1.39
6549,1.22
6014,1.32
6257,1.27
5812,1.38
5336,1.48
6115,1.3
5863,1.36
6500,1.22
6120,1.3
6064,1.3
6061,1.32
6016,1.31
6429,1.24
6412,1.25
5671,1.39
5938,1.35
6360,1.25
5959,1.33
6278,1.26
6190,1.29
5721,1.39
5914,1.34
5734,1.38
5330,1.49
6079,1.3
5557,1.43
6334,1.27
5864,1.34
6645,1.21
6130,1.29
6907,1.15
6446,1.23
5961,1.32
6074,1.3
6496,1.23
5889,1.34
6103,1.29
6433,1.24
5527,1.43
6276,1.28
6338,1.25
5892,1.35
6199,1.27
6492,1.23
6674,1.19
6603,1.2
6500,1.22
6438,1.23
6581,1.22
6048,1.31
6019,1.33
5891,1.35
6471,1.23
6364,1.25
6136,1.29
5814,1.33
