SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
0,6159,0,0,6159,5444,2515.34,169.26,2325.09,0
0,6203,0,0,6203,5425,2605.18,178.61,2392.85,0
0,6011,0,0,6011,5324,2768.49,168.14,2578.86,0
0,5914,0,0,5914,5331,2854.99,184.84,2637.90,0
0,6011,0,0,6011,5342,2804.26,217.06,2556.47,7
0,6172,0,0,6172,5398,2557.74,285.01,2245.44,0
0,5927,0,0,5927,5183,2640.71,200.95,2418.21,0
0,6144,0,0,6144,5409,2608.59,169.26,2415.73,0
0,5631,0,0,5631,5074,2759.36,197.73,2535.71,1
0,5795,0,0,5795,5302,2704.99,189.52,2488.90,0
0,6181,0,0,6181,5697,2677.66,176.09,2480.97,0
0,6130,0,0,6130,5576,2527.72,155.41,2351.03,0
0,6016,0,0,6016,5419,2739.71,163.77,2554.42,0
0,5909,0,0,5909,5392,2489.27,182.37,2278.94,0
0,5864,0,0,5864,5394,2633.27,185.23,2415.16,0
0,6167,0,0,6167,5515,2629.42,187.31,2406.37,0
0,5898,0,0,5898,5246,2630.68,194.59,2410.61,0
0,5954,0,0,5954,5406,2813.22,168.87,2621.59,0
0,5846,0,0,5846,5277,2773.26,213.07,2537.37,0
0,6042,0,0,6042,5347,2692.15,181.20,2491.90,0
0,6121,0,0,6121,5349,2486.47,175.86,2287.22,10
0,5900,0,0,5900,5180,2675.27,172.63,2478.29,0
0,6228,0,0,6228,5474,2491.09,150.28,2318.51,0
0,5932,0,0,5932,5250,2623.29,209.26,2389.21,0
0,5993,0,0,5993,5382,2592.53,178.86,2390.40,1
0,6202,0,0,6202,5590,2570.23,154.27,2395.61,0
0,6353,0,0,6353,5666,2541.27,134.66,2385.52,0
0,5386,0,0,5386,4819,2733.16,175.82,2524.15,0
0,5966,0,0,5966,5285,2576.26,161.00,2393.24,1
0,5888,0,0,5888,5218,2565.76,205.10,2336.11,0
0,4524,0,0,4524,4021,3207.57,214.34,2966.67,0
0,5028,0,0,5028,4483,2977.11,236.02,2717.89,0
0,6224,0,0,6224,5580,2690.67,192.96,2477.12,0
0,6277,0,0,6277,5605,2505.30,173.64,2306.35,0
0,6044,0,0,6044,5367,2640.74,193.06,2421.99,0
0,6255,0,0,6255,5587,2617.70,181.69,2410.57,0
0,6177,0,0,6177,5500,2505.02,180.81,2300.66,5
0,6156,0,0,6156,5465,2455.32,173.60,2257.46,0
0,6076,0,0,6076,5405,2604.46,174.04,2408.94,0
0,5940,0,0,5940,5305,2670.19,221.37,2425.89,0
0,5940,0,0,5940,5286,2570.56,147.11,2398.75,0
0,6257,0,0,6257,5592,2591.37,140.46,2429.34,13
0,5951,0,0,5951,5307,2606.39,157.97,2424.57,0
0,5999,0,0,5999,5363,2398.35,127.31,2246.62,0
0,6198,0,0,6198,5540,2407.88,180.20,2205.17,4
0,6011,0,0,6011,5339,2703.42,146.91,2531.53,0
0,5885,0,0,5885,5230,2554.25,182.86,2346.99,0
0,6112,0,0,6112,5416,2668.12,155.99,2489.15,0
0,6473,0,0,6473,5747,2545.37,154.96,2369.54,0
0,5541,0,0,5541,4900,2825.53,173.96,2629.07,0
0,5983,0,0,5983,5315,2605.58,181.38,2395.10,0
0,6300,0,0,6300,5627,2514.53,186.05,2304.55,8
0,6070,0,0,6070,5420,2480.36,154.99,2300.50,0
0,6060,0,0,6060,5411,2504.96,214.33,2264.90,0
0,6400,0,0,6400,5674,2475.27,175.13,2277.86,0
0,5819,0,0,5819,5162,2309.81,162.42,2124.55,0
0,5967,0,0,5967,5281,2340.62,165.79,2152.52,0
0,5762,0,0,5762,5106,2705.64,173.96,2505.85,0
0,5814,0,0,5814,5184,2527.91,182.14,2321.12,0
0,6112,0,0,6112,5457,2473.58,154.77,2291.57,5
0,5920,0,0,5920,5359,2723.54,192.00,2506.76,0
0,6033,0,0,6033,5485,2517.64,225.91,2256.88,0
0,5784,0,0,5784,5254,2837.83,203.86,2613.24,0
0,6064,0,0,6064,5489,2681.33,171.27,2486.41,0
0,6222,0,0,6222,5583,2514.62,226.95,2266.74,0
0,6265,0,0,6265,5614,2474.90,149.70,2298.17,1
0,6063,0,0,6063,5415,2529.81,208.50,2298.67,0
0,6141,0,0,6141,5469,2511.09,196.36,2295.12,0
0,6153,0,0,6153,5458,2535.39,148.97,2365.66,0
0,5580,0,0,5580,4950,2640.15,188.39,2425.73,0
0,5959,0,0,5959,5271,2711.94,193.48,2497.40,6
0,5737,0,0,5737,5089,2792.03,199.00,2566.11,0
0,5682,0,0,5682,5043,2778.06,213.47,2537.22,0
0,5847,0,0,5847,5189,2518.43,170.82,2322.32,1
0,6070,0,0,6070,5426,2353.07,180.70,2147.73,0
0,5932,0,0,5932,5329,2738.52,170.84,2545.62,0
0,6047,0,0,6047,5432,2469.48,164.08,2283.85,0
0,5899,0,0,5899,5273,2700.80,162.00,2517.96,0
0,5990,0,0,5990,5352,2613.83,194.36,2398.81,0
0,5928,0,0,5928,5307,2667.52,155.38,2486.51,0
