Throughput,Latency
6158,5.16
6039,5.3
6125,5.19
6406,5.03
5988,5.31
6219,5.16
6124,5.21
5842,5.45
5938,5.37
5960,5.4
6280,5.07
6196,5.17
6229,5.13
5840,5.48
5894,5.42
5682,5.62
6186,5.11
5981,5.4
5956,5.37
6123,5.21
5924,5.37
6098,5.24
5981,5.37
5809,5.48
6133,5.18
6368,5.05
6337,5.04
6267,5.08
6177,5.18
5837,5.47
6135,5.23
6010,5.32
6010,5.31
6152,5.19
5881,5.43
5932,5.38
6002,5.34
6336,5.03
5786,5.52
5971,5.37
6212,5.15
6244,5.1
5783,5.55
6072,5.23
6489,4.92
6270,5.12
5994,5.31
5748,5.56
6309,5.09
2838,11.24
6551,4.88
5893,5.41
6061,5.3
5828,5.48
6413,4.97
6170,5.2
6296,5.05
6143,5.22
5791,5.5
6287,5.1
6043,5.27
5890,5.44
5688,5.58
5798,5.54
5561,5.73
6114,5.24
5668,5.64
6470,4.94
6006,5.31
6308,5.06
5921,5.42
5876,5.44
5870,5.42
6153,5.21
5915,5.38
5871,5.47
3838,8.32
5930,5.38
5871,5.41
5867,5.46
