[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  96   0   1   0|   0     0 |3231B  588k|1511007284
  1   4  91   0   4   0| 463k 5314k|   0     0 |1511007285
  3   6  85   0   6   0| 645k 9423k|   0     0 |1511007286
  2   5  88   0   5   0| 638k 9856k|   0     0 |1511007287
  2   7  85   0   6   0| 659k   10M|   0     0 |1511007288
  2   6  85   1   6   0| 635k   10M|   0    36k|1511007289
  3   6  85   0   6   0| 607k 9787k|   0  4096B|1511007290
  2   6  86   0   6   0| 653k   10M|   0     0 |1511007291
  3   6  84   0   7   0| 670k   10M|   0     0 |1511007292
  2   6  87   0   5   0| 643k   10M|   0     0 |1511007293
  3   6  83   2   6   0| 664k   10M|   0    12k|1511007294
  2   6  86   0   6   0| 655k   10M|   0     0 |1511007295
  3   7  84   0   6   0| 670k   10M|   0     0 |1511007296
  2   6  87   0   5   0| 625k 9748k|   0     0 |1511007297
  3   6  84   0   7   0| 659k   11M|   0     0 |1511007298
  2   7  84   0   7   0| 646k   10M|   0     0 |1511007299
  2   5  86   2   5   0| 595k 9487k|   0    12k|1511007300
  3   7  84   0   6   0| 637k 9960k|   0     0 |1511007301
  2   6  86   0   6   0| 645k   10M|   0     0 |1511007302
  3   6  86   0   5   0| 636k   10M|   0     0 |1511007303
  2   6  86   0   6   0| 633k   10M|   0     0 |1511007304
  2   5  87   0   6   0| 627k 9824k|   0     0 |1511007305
  2   7  83   2   6   0| 646k   10M|   0    12k|1511007306
  3   6  86   0   5   0| 657k   10M|   0     0 |1511007307
  2   5  88   0   5   0| 622k 9908k|   0     0 |1511007308
  2   7  85   0   6   0| 660k   10M|   0     0 |1511007309
  3   6  85   0   6   0| 676k   11M|   0     0 |1511007310
  3   6  85   0   6   0| 659k   10M|   0     0 |1511007311
  2   7  83   2   6   0| 625k   10M|   0    12k|1511007312
  3   6  85   0   6   0| 667k   11M|   0     0 |1511007313
  3   7  84   0   6   0| 682k   11M|   0     0 |1511007314
  2   5  87   0   6   0| 614k 9547k|   0    36k|1511007315
  3   7  84   0   6   0| 685k   11M|   0     0 |1511007316
  2   6  85   2   5   0| 658k   10M|   0    20k|1511007317
  3   7  84   0   6   0| 651k   10M|   0     0 |1511007318
  2   6  86   0   6   0| 664k   10M|   0     0 |1511007319
  4   8  80   0   8   0| 643k 9860k|   0     0 |1511007320
  2   6  86   0   6   0| 566k 8719k|   0     0 |1511007321
  3   6  84   2   5   0| 656k   10M|   0    12k|1511007322
  2   6  86   0   6   0| 622k 9855k|   0     0 |1511007323
  3   6  86   0   5   0| 653k   10M|   0     0 |1511007324
  2   6  85   0   7   0| 623k 9881k|   0     0 |1511007325
  2   6  86   0   6   0| 660k   10M|   0     0 |1511007326
  3   6  83   2   6   0| 637k   10M|   0    12k|1511007327
  2   6  86   0   6   0| 655k   10M|   0     0 |1511007328
  3   6  85   0   6   0| 667k   10M|   0     0 |1511007329
  2   6  86   0   6   0| 605k 9895k|   0     0 |1511007330
  2   7  86   0   5   0| 668k   11M|   0     0 |1511007331
  3   5  86   0   6   0| 639k 9948k|   0     0 |1511007332
  2   7  83   2   6   0| 664k   10M|   0    12k|1511007333
  3   6  85   0   6   0| 667k   10M|   0     0 |1511007334
  2   6  86   0   6   0| 648k   10M|   0     0 |1511007335
  3   6  86   0   5   0| 657k   10M|   0     0 |1511007336
  3   6  85   0   6   0| 669k   11M|   0     0 |1511007337
  2   6  86   0   6   0| 626k 9942k|   0     0 |1511007338
  2   7  84   2   5   0| 665k   10M|   0    12k|1511007339
  3   6  85   0   6   0| 657k   10M|   0     0 |1511007340
  2   7  85   0   6   0| 664k   10M|   0     0 |1511007341
  2   5  88   0   5   0| 636k 9630k|   0     0 |1511007342
  3   7  84   0   6   0| 666k   10M|   0     0 |1511007343
  2   6  86   0   6   0| 675k   10M|   0     0 |1511007344
  2   5  86   2   5   0| 593k 9388k|   0    12k|1511007345
  3   7  84   0   6   0| 653k   10M|   0  4096B|1511007346
  2   6  86   0   6   0| 660k   10M|   0     0 |1511007347
  2   6  87   0   5   0| 652k   10M|   0     0 |1511007348
  3   6  85   0   6   0| 658k   10M|   0     0 |1511007349
  2   6  87   0   5   0| 639k   10M|   0     0 |1511007350
  3   7  82   2   7   0| 676k   11M|   0    20k|1511007351
  2   6  86   0   6   0| 664k   10M|   0     0 |1511007352
  2   6  86   0   6   0| 634k   10M|   0     0 |1511007353
  3   6  85   0   6   0| 656k   10M|   0     0 |1511007354
  2   6  86   0   6   0| 660k   10M|   0     0 |1511007355
  3   6  85   0   6   0| 652k   10M|   0     0 |1511007356
  2   6  84   2   6   0| 624k 9898k|   0    12k|1511007357
  2   6  87   0   5   0| 650k 9806k|   0     0 |1511007358
  3   6  85   0   6   0| 655k   10M|   0     0 |1511007359
  2   6  86   0   6   0| 602k 9491k|   0     0 |1511007360
  2   6  87   0   5   0| 655k   10M|   0     0 |1511007361
  3   5  86   0   6   0| 647k   10M|   0     0 |1511007362
  2   7  84   2   5   0| 638k   10M|   0    12k|1511007363
  2   6  86   0   6   0| 658k   10M|   0     0 |1511007364
  2   6  87   0   5   0| 638k   10M|   0     0 |1511007365
  3   6  85   0   6   0| 664k   10M|   0     0 |1511007366
  2   6  86   0   6   0| 662k   10M|   0     0 |1511007367
  3   6  85   0   6   0| 647k   10M|   0     0 |1511007368
  2   6  85   2   5   0| 664k   10M|   0    12k|1511007369
  3   6  85   0   6   0| 662k   10M|   0     0 |1511007370
  2   6  87   0   5   0| 643k 9955k|   0     0 |1511007371
  3   6  85   0   6   0| 661k   10M|   0     0 |1511007372
  2   7  85   0   6   0| 672k   11M|   0     0 |1511007373
  2   6  86   0   6   0| 652k   10M|   0     0 |1511007374
