[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  97   0   1   0|   0     0 |3265B  879k|1511007282
 10  13  74   0   2   0|5111k  149k|   0     0 |1511007283
  3   3  93   0   2   0|8817k  244k|   0     0 |1511007284
  3   3  92   0   3   0|9441k  261k|   0     0 |1511007285
  2   3  90   1   3   0|9315k  256k|   0    40k|1511007286
  2   3  92   0   2   0|9720k  267k|   0    16k|1511007287
  2   3  93   0   2   0|9264k  253k|   0     0 |1511007288
  3   3  92   0   3   0|9487k  260k|   0     0 |1511007289
  3   3  92   0   3   0|  10M  285k|   0     0 |1511007290
  3   3  90   3   2   0|9953k  274k|   0    20k|1511007291
  3   3  92   0   3   0|9836k  273k|   0     0 |1511007292
  3   3  92   0   3   0|9671k  265k|   0     0 |1511007293
  2   3  92   0   2   0|9768k  270k|   0     0 |1511007294
  3   3  92   0   3   0|9332k  261k|   0     0 |1511007295
  3   3  91   1   3   0|  10M  283k|   0    12k|1511007296
  3   3  92   0   3   0|9808k  270k|   0     0 |1511007297
  2   3  92   0   3   0|8923k  246k|   0     0 |1511007298
  3   4  92   0   2   0|9622k  263k|   0     0 |1511007299
  3   3  92   0   3   0|9739k  268k|   0     0 |1511007300
  2   3  91   1   3   0|9046k  249k|   0    12k|1511007301
  2   3  92   0   2   0|9613k  266k|   0     0 |1511007302
  3   3  92   0   2   0|9254k  252k|   0     0 |1511007303
  3   4  92   0   3   0|  10M  278k|   0     0 |1511007304
  2   3  92   0   2   0|9390k  260k|   0     0 |1511007305
  3   3  90   2   3   0|9886k  274k|   0    12k|1511007306
  3   4  91   0   3   0|  10M  280k|   0    12k|1511007307
  3   4  92   0   3   0|  10M  280k|   0     0 |1511007308
  2   4  91   0   3   0|  10M  276k|   0     0 |1511007309
  3   3  92   0   3   0|9534k  259k|   0     0 |1511007310
  3   3  91   0   2   0|  10M  285k|   0     0 |1511007311
  2   4  91   1   3   0|9788k  270k|   0    28k|1511007312
  3   4  92   0   2   0|9671k  268k|   0     0 |1511007313
  3   4  91   0   3   0|  10M  285k|   0     0 |1511007314
  3   3  92   0   3   0|9506k  261k|   0     0 |1511007315
  3   3  92   0   2   0|9982k  277k|   0     0 |1511007316
  3   3  91   2   3   0|  10M  278k|   0    60k|1511007317
  2   3  91   0   3   0|8768k  242k|   0     0 |1511007318
  3   3  92   0   2   0|8644k  237k|   0     0 |1511007319
  2   3  93   0   3   0|9215k  249k|   0     0 |1511007320
  2   3  92   0   2   0|9351k  259k|   0     0 |1511007321
  3   3  90   2   3   0|9915k  276k|   0    20k|1511007322
  2   4  92   0   3   0|9263k  259k|   0     0 |1511007323
  3   3  92   0   3   0|9712k  268k|   0     0 |1511007324
  3   3  92   0   3   0|9351k  258k|   0     0 |1511007325
  3   3  92   0   2   0|  10M  284k|   0     0 |1511007326
  2   3  90   1   3   0|9768k  268k|   0    12k|1511007327
  2   3  93   0   2   0|9661k  265k|   0     0 |1511007328
  3   3  91   0   3   0|9729k  270k|   0     0 |1511007329
  2   4  92   0   3   0|9439k  263k|   0     0 |1511007330
  3   3  92   0   3   0|9768k  270k|   0     0 |1511007331
  3   4  90   2   3   0|9732k  269k|   0    12k|1511007332
  3   3  92   0   3   0|9574k  259k|   0     0 |1511007333
  2   3  92   0   2   0|9914k  275k|   0     0 |1511007334
  3   3  92   0   2   0|  10M  277k|   0     0 |1511007335
  2   3  92   0   2   0|9452k  256k|   0     0 |1511007336
  3   3  91   2   3   0|9836k  269k|   0    12k|1511007337
  3   4  91   0   3   0|9857k  272k|   0     0 |1511007338
  3   3  92   0   3   0|9642k  266k|   0     0 |1511007339
  3   4  92   0   3   0|9108k  252k|   0     0 |1511007340
  3   4  92   0   3   0|9630k  267k|   0     0 |1511007341
  2   3  92   0   3   0|9431k  258k|   0     0 |1511007342
  3   3  91   1   3   0|9506k  259k|   0    12k|1511007343
  3   4  92   0   3   0|9691k  262k|   0     0 |1511007344
  3   4  92   0   3   0|  10M  277k|   0     0 |1511007345
  3   3  92   0   3   0|9603k  266k|   0     0 |1511007346
  3   3  92   0   2   0|9904k  272k|   0     0 |1511007347
  2   3  90   2   2   0|9875k  273k|   0    16k|1511007348
  3   4  91   0   3   0|  10M  285k|   0     0 |1511007349
  3   3  91   0   3   0|9875k  269k|   0     0 |1511007350
  3   3  92   0   2   0|9652k  266k|   0     0 |1511007351
  2   3  93   0   3   0|9623k  264k|   0     0 |1511007352
  3   3  91   1   3   0|9924k  271k|   0    36k|1511007353
  3   3  92   0   3   0|9778k  268k|   0     0 |1511007354
  2   3  93   0   3   0|9156k  246k|   0     0 |1511007355
  3   3  92   0   3   0|9168k  255k|   0     0 |1511007356
  2   3  93   0   3   0|9322k  256k|   0     0 |1511007357
  2   3  90   1   2   0|9458k  260k|   0    12k|1511007358
  3   3  92   0   2   0|9477k  262k|   0     0 |1511007359
  3   3  92   0   3   0|9341k  258k|   0     0 |1511007360
  3   3  92   0   3   0|9468k  262k|   0     0 |1511007361
  2   3  92   0   2   0|9749k  267k|   0     0 |1511007362
  2   3  92   0   3   0|9604k  266k|   0     0 |1511007363
  3   3  91   1   3   0|9827k  263k|   0    12k|1511007364
  3   3  92   0   3   0|9700k  266k|   0     0 |1511007365
  2   3  92   0   2   0|9623k  263k|   0     0 |1511007366
  3   3  92   0   3   0|  10M  282k|   0     0 |1511007367
  3   3  92   0   3   0|9632k  265k|   0     0 |1511007368
  2   3  90   1   2   0|9438k  255k|   0    12k|1511007369
  2   3  91   0   3   0|9875k  270k|   0     0 |1511007370
  3   3  92   0   3   0|9809k  268k|   0     0 |1511007371
  3   3  93   0   2   0|9485k  255k|   0     0 |1511007372
