Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,566.9625,30.716524951,3.526375,0.204191792133
1,1,2,679.575,23.380060205,2.938375,0.101824417628
1,1,Total,1246.5375,46.467885671,3.232375,0.133019878119
1,2,1,587.925,29.0659551165,3.401,0.173895065114
1,2,2,713.475,26.7969273697,2.799875,0.105416518654
1,2,Total,1301.4,49.1184566615,3.1004375,0.123204044376
1,3,1,529.4625,26.7022702064,3.776,0.20246956327
1,3,2,632.1125,22.321581627,3.15925,0.112618713736
1,3,Total,1161.575,41.4841055425,3.467625,0.134653740189
1,Total,Total,3709.5125,128.426898258,3.2668125,0.12197368746
2,1,1,565.2125,33.4621243471,3.540375,0.227709807275
2,1,2,677.9125,20.2654496463,2.944,0.0889687756349
2,1,Total,1243.125,47.448406357,3.2421875,0.141870068364
2,2,1,589.775,27.3278153842,3.39075,0.162494595821
2,2,2,710.0125,22.7198088722,2.812875,0.0936083106502
2,2,Total,1299.7875,43.1493414151,3.1018125,0.110920326492
2,3,1,528.5375,28.7371077313,3.783375,0.220200965461
2,3,2,632.2,18.3933119381,3.157375,0.0925687394264
2,3,Total,1160.7375,42.1227091553,3.470375,0.141901140039
2,Total,Total,3703.65,120.001803784,3.27145833333,0.119781615337
3,1,1,562.0375,28.9860043705,3.555625,0.192056451024
3,1,2,673.15,24.0911244752,2.966875,0.108692968459
3,1,Total,1235.1875,45.1949626828,3.26125,0.128635733366
3,2,1,585.25,30.6521934293,3.41875,0.185570451325
3,2,2,704.525,26.5644546935,2.835,0.108464542418
3,2,Total,1289.775,49.4078800152,3.126875,0.127709557249
3,3,1,525.675,30.4139271063,3.807125,0.234403059502
3,3,2,627.5625,23.3242654924,3.182125,0.12146462474
3,3,Total,1153.2375,46.3017739633,3.494625,0.153455504209
3,Total,Total,3678.2,129.026971962,3.29425,0.12487431093
Total,Total,Total,3697.12083333,79.2342082524,3.27750694444,0.0764473817097
