Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,4757.208333333333,562.3253037260548,0.8431666666666667,0.10158149712363988
2,4255.854166666667,524.8223126118041,0.9456666666666668,0.11950548968209036
Total,9013.0625,1034.4451023218069,0.8944166666666667,0.12209237635761118
