Client host,Average Throughput,Std Throughput,Average Response Time,Std Response Time
1,6370.595833333334,259.89891658968287,4.080125,0.17046694731097586
2,5850.408333333334,384.49210091038617,4.457375,0.3397959407949912
Total,12221.004166666668,422.10122423088353,4.26875,0.3282726665937447
