MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,4338.433333333333,128.7182212206106,1.9697690416666664,0.05870917668568711,0.134738375,0.02025563638343948,0.5083333333333333,1.4947373978140737,1.8154618333333332,0.04982240238137462
2,4084.804166666667,112.0183374825615,2.161875333333333,0.0649174844566003,0.13705479166666665,0.02843172428051296,0.6375,1.9952480157492867,2.0045414583333336,0.049751833917948116
Total,8423.2375,189.82713411754477,2.0658221875,0.11431533102116417,0.13589658333333332,0.024686009019871114,1.1458333333333333,2.4356967277376413,1.9100016458333333,0.10691126650468746
