Throughput,latency(ms)
2585.33333333,3.09333333333
2565.66666667,3.11333333333
2580.0,3.1
2514.66666667,3.17666666667
2541.33333333,3.145
2531.66666667,3.15666666667
2516.66666667,3.17
2498.0,3.20166666667
2459.66666667,3.25
2545.66666667,3.14
2573.66666667,3.10833333333
2590.66666667,3.09166666667
2548.0,3.13833333333
2557.33333333,3.12833333333
2556.66666667,3.125
2589.33333333,3.08666666667
2545.0,3.13833333333
2522.66666667,3.17
2564.33333333,3.11166666667
2560.33333333,3.115
2594.33333333,3.08833333333
2562.66666667,3.11666666667
2573.66666667,3.105
2567.0,3.11333333333
2572.0,3.105
2586.33333333,3.08333333333
2614.66666667,3.05666666667
2593.33333333,3.08166666667
2573.0,3.10333333333
2582.33333333,3.08833333333
2541.33333333,3.14666666667
2511.0,3.18666666667
2508.33333333,3.18333333333
2544.33333333,3.13666666667
2516.0,3.17166666667
2504.66666667,3.19166666667
2506.33333333,3.18833333333
2500.33333333,3.19666666667
2562.66666667,3.115
2585.33333333,3.08833333333
2599.66666667,3.07333333333
2626.66666667,3.045
2571.33333333,3.10833333333
2606.33333333,3.07166666667
2577.33333333,3.1
2593.0,3.085
2602.33333333,3.065
2533.33333333,3.15666666667
2593.0,3.08
2567.66666667,3.11
2620.0,3.05166666667
2566.33333333,3.11166666667
2535.0,3.155
2544.66666667,3.14
2601.33333333,3.07166666667
2566.0,3.115
2598.66666667,3.07666666667
2556.66666667,3.12
2595.66666667,3.075
2525.66666667,3.17
2559.33333333,3.11833333333
2532.33333333,3.15833333333
2523.66666667,3.16333333333
2590.0,3.08166666667
2593.66666667,3.08166666667
2522.33333333,3.16666666667
2614.66666667,3.05333333333
2509.33333333,3.19
2524.0,3.16833333333
2529.66666667,3.15833333333
2562.33333333,3.11833333333
2522.33333333,3.16333333333
2501.66666667,3.19166666667
2599.0,3.07333333333
2534.33333333,3.155
2604.66666667,3.06333333333
2571.66666667,3.10833333333
2604.0,3.065
2608.66666667,3.04333333333
2551.66666667,3.15333333333
