Throughput,Response time (ms),Queue time (ms),Queue length
7642.0,5469.57166667,3417.97666667,10.0
7624.66666667,5412.49166667,3350.43333333,13.3333333333
7758.0,5316.71833333,3303.38833333,12.6666666667
7623.0,5380.14,3326.32166667,14.0
7717.0,5366.01333333,3338.76833333,15.0
7780.66666667,5414.44333333,3390.22166667,10.5
7840.66666667,5301.62666667,3306.84833333,14.8333333333
7863.66666667,5260.7,3273.92333333,13.8333333333
7845.66666667,5342.57333333,3339.47,11.5
7819.33333333,5300.04333333,3297.32,16.6666666667
7707.0,5466.17333333,3429.40666667,13.0
7877.66666667,5309.84833333,3312.69833333,14.1666666667
7803.33333333,5327.02,3312.39666667,12.6666666667
7772.0,5336.345,3321.41166667,13.1666666667
7655.33333333,5426.8,3385.08,14.3333333333
7526.33333333,5517.86166667,3441.25333333,12.1666666667
7660.66666667,5448.66166667,3403.13333333,9.83333333333
7661.66666667,5424.27666667,3376.655,11.8333333333
7693.0,5333.115,3308.025,13.6666666667
7731.66666667,5374.93833333,3346.46666667,13.6666666667
7809.0,5336.66833333,3323.13833333,13.3333333333
7747.66666667,5441.685,3406.59,13.0
7793.33333333,5368.19,3356.49,14.5
7815.0,5326.075,3319.0,14.0
7761.66666667,5346.98833333,3326.29333333,14.1666666667
7698.33333333,5421.815,3382.72166667,12.6666666667
7674.0,5435.09166667,3396.99833333,15.0
7712.0,5392.155,3361.69833333,12.8333333333
7639.33333333,5444.315,3399.52,14.6666666667
7714.0,5327.63666667,3301.70833333,16.5
7794.33333333,5317.82166667,3314.97,14.0
7843.0,5258.93666667,3265.49333333,11.3333333333
7879.66666667,5296.20333333,3303.64,13.8333333333
7742.66666667,5321.88833333,3302.5,11.6666666667
7745.66666667,5428.875,3400.18,16.8333333333
7875.66666667,5256.68166667,3277.92,13.0
7931.66666667,5232.98333333,3256.7,13.8333333333
7820.66666667,5270.58,3266.50333333,9.66666666667
7892.0,5243.795,3263.96166667,15.3333333333
7791.66666667,5370.45166667,3352.98833333,11.1666666667
7789.66666667,5380.465,3366.37333333,14.1666666667
7659.33333333,5448.62666667,3401.79666667,12.1666666667
7829.66666667,5265.36666667,3265.845,16.3333333333
7797.33333333,5365.19,3348.375,14.8333333333
7709.66666667,5386.49,3351.70166667,12.6666666667
7770.0,5350.95166667,3334.83833333,13.5
7743.0,5320.42,3303.82,14.1666666667
7811.66666667,5321.91,3316.97,11.6666666667
7807.0,5358.97333333,3354.03166667,14.3333333333
7690.66666667,5438.735,3401.07833333,12.1666666667
7762.0,5351.015,3336.03333333,14.1666666667
7844.66666667,5296.17833333,3296.34333333,13.1666666667
7876.66666667,5223.795,3236.42166667,11.3333333333
7876.66666667,5297.85833333,3303.79333333,12.6666666667
7770.33333333,5346.25666667,3338.065,11.8333333333
7843.0,5368.91,3363.52,14.3333333333
7765.66666667,5360.77666667,3337.25333333,12.6666666667
7836.33333333,5316.31,3317.30833333,14.0
7742.33333333,5405.43,3380.20666667,13.5
7731.33333333,5408.69333333,3380.475,11.3333333333
7752.0,5319.57666667,3301.52333333,15.1666666667
7856.33333333,5332.91666667,3330.00833333,12.6666666667
7847.66666667,5335.08,3333.34166667,11.3333333333
7854.66666667,5154.74833333,3178.64333333,12.8333333333
7709.0,5396.46666667,3360.00666667,13.1666666667
7849.0,5330.54,3331.88166667,13.0
7619.66666667,5463.74333333,3412.17666667,13.1666666667
7634.66666667,5411.195,3366.18166667,15.0
7760.66666667,5347.65833333,3325.11,12.3333333333
7770.33333333,5381.22166667,3362.89,14.8333333333
7706.33333333,5432.47166667,3395.50333333,15.0
7689.66666667,5466.73333333,3425.81833333,13.8333333333
7809.66666667,5266.29,3267.47666667,14.1666666667
7803.33333333,5337.99666667,3332.0,15.0
7693.66666667,5333.36833333,3313.05166667,13.3333333333
7740.0,5362.63166667,3341.65166667,10.6666666667
7651.33333333,5471.86666667,3425.42333333,10.8333333333
7645.33333333,5462.63833333,3416.22833333,10.8333333333
7646.33333333,5498.56666667,3444.955,11.3333333333
7724.33333333,5425.565,3403.32666667,15.0
