Throughput,Latency
631,3.17
624,3.2
631,3.16
631,3.16
620,3.23
623,3.2
643,3.1
629,3.18
632,3.15
625,3.19
603,3.31
641,3.12
638,3.12
618,3.23
638,3.13
634,3.14
652,3.05
634,3.14
619,3.22
641,3.11
634,3.15
643,3.09
632,3.16
621,3.21
628,3.18
646,3.09
633,3.15
643,3.1
683,2.92
657,3.03
648,3.07
654,3.05
645,3.08
636,3.14
646,3.09
652,3.05
619,3.22
634,3.15
633,3.15
603,3.31
649,3.07
647,3.08
622,3.21
632,3.16
616,3.24
627,3.19
610,3.27
565,3.53
638,3.12
619,3.23
550,3.62
630,3.16
637,3.13
620,3.22
631,3.16
625,3.2
632,3.16
617,3.23
630,3.17
636,3.14
633,3.15
628,3.17
636,3.14
643,3.1
656,3.04
644,3.1
641,3.11
623,3.2
645,3.09
613,3.25
629,3.17
643,3.1
619,3.23
648,3.07
623,3.21
648,3.08
628,3.17
613,3.26
638,3.12
635,3.14
