[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  5   7  82   1   5   0|   0     0 |  17k 5995k|1510418721
 17  17  42   0  23   0|  20M 1752k|   0     0 |1510418722
 14  17  43   0  26   0|  21M 1797k|   0     0 |1510418723
 13  17  46   0  24   0|  20M 1706k|   0     0 |1510418724
 13  18  45   0  24   0|  20M 1713k|   0     0 |1510418725
 14  14  43   3  27   0|  19M 1666k|   0    36k|1510418726
 13  17  44   0  27   0|  20M 1651k|   0    24k|1510418727
 11  24  37   0  29   0|  16M 1333k|   0     0 |1510418728
 14  17  46   0  25   0|  20M 1713k|   0     0 |1510418729
 13  19  42   0  26   0|  21M 1786k|   0     0 |1510418730
 15  16  44   0  24   0|  20M 1721k|   0    16k|1510418731
 14  16  45   0  24   0|  20M 1699k|   0    20k|1510418732
 14  17  45   0  25   0|  21M 1723k|   0     0 |1510418733
 14  16  44   0  26   0|  21M 1717k|   0     0 |1510418734
 14  16  46   0  25   0|  21M 1714k|   0     0 |1510418735
 13  15  47   0  25   0|  20M 1667k|   0     0 |1510418736
 14  16  45   0  26   0|  21M 1770k|   0    24k|1510418737
 16  16  45   0  24   0|  20M 1732k|   0     0 |1510418738
 14  17  43   0  27   0|  21M 1804k|   0     0 |1510418739
 14  19  42   0  26   0|  21M 1766k|   0     0 |1510418740
 13  17  44   0  26   0|  21M 1793k|   0     0 |1510418741
 14  17  43   2  24   0|  20M 1683k|   0    16k|1510418742
 12  18  46   0  24   0|  19M 1634k|   0     0 |1510418743
 13  16  46   0  25   0|  22M 1815k|   0     0 |1510418744
 13  16  46   0  26   0|  20M 1719k|   0     0 |1510418745
 14  16  45   0  24   0|  20M 1725k|   0     0 |1510418746
 14  16  45   0  26   0|  21M 1765k|   0     0 |1510418747
 14  16  45   2  24   0|  21M 1731k|   0    40k|1510418748
 14  17  45   0  25   0|  21M 1719k|   0     0 |1510418749
 13  16  45   0  27   0|  21M 1748k|   0     0 |1510418750
 14  16  46   0  24   0|  20M 1722k|   0     0 |1510418751
 14  14  46   0  26   0|  21M 1745k|   0     0 |1510418752
 15  18  39   1  26   0|  21M 1811k|   0    44k|1510418753
 15  16  46   0  24   0|  21M 1755k|   0     0 |1510418754
 15  16  44   0  26   0|  21M 1770k|   0     0 |1510418755
 14  18  43   0  25   0|  21M 1801k|   0     0 |1510418756
 14  17  43   0  26   0|  20M 1749k|   0     0 |1510418757
 15  18  41   0  27   0|  21M 1792k|   0     0 |1510418758
 14  15  43   2  27   0|  21M 1735k|   0    16k|1510418759
 14  17  44   0  25   0|  20M 1710k|   0     0 |1510418760
 14  16  44   0  26   0|  20M 1769k|   0     0 |1510418761
 14  17  46   0  24   0|  20M 1707k|   0     0 |1510418762
 15  17  43   0  26   0|  20M 1724k|   0    20k|1510418763
 13  15  43   1  27   0|  21M 1763k|   0    16k|1510418764
 11  17  46   0  26   0|  20M 1688k|   0     0 |1510418765
 14  15  45   0  26   0|  21M 1816k|   0     0 |1510418766
 14  17  45   0  25   0|  20M 1772k|   0     0 |1510418767
 10  25  36   0  30   0|  15M 1278k|   0     0 |1510418768
 15  16  44   0  26   0|  21M 1732k|   0     0 |1510418769
 14  17  42   1  25   0|  21M 1778k|   0    16k|1510418770
 14  16  46   0  25   0|  20M 1699k|   0     0 |1510418771
 14  16  46   0  24   0|  20M 1679k|   0     0 |1510418772
 13  19  43   0  25   0|  18M 1719k|   0     0 |1510418773
 14  16  46   0  25   0|  18M 1718k|   0     0 |1510418774
 15  16  43   3  25   0|  17M 1665k|   0    16k|1510418775
 13  17  45   0  25   0|  17M 1665k|   0     0 |1510418776
 13  15  46   0  27   0|  17M 1639k|   0     0 |1510418777
 15  17  45   0  24   0|  18M 1783k|   0     0 |1510418778
 13  16  46   0  26   0|  18M 1713k|   0     0 |1510418779
 14  15  46   0  26   0|  18M 1632k|   0     0 |1510418780
 13  16  44   2  25   0|  18M 1767k|   0    16k|1510418781
 14  16  41   0  28   0|  17M 1580k|   0     0 |1510418782
 14  17  44   0  27   0|  18M 1739k|   0     0 |1510418783
 13  17  46   0  25   0|  18M 1680k|   0     0 |1510418784
 13  13  38   0  37   0|  15M 1465k|   0     0 |1510418785
 13  16  44   0  27   0|  17M 1654k|   0     0 |1510418786
 15  16  43   1  25   0|  18M 1723k|   0    16k|1510418787
 15  17  42   0  26   0|  19M 1750k|   0    20k|1510418788
 14  15  45   0  26   0|  18M 1755k|   0     0 |1510418789
 14  17  43   0  25   0|  18M 1752k|   0     0 |1510418790
 14  17  44   0  26   0|  18M 1673k|   0     0 |1510418791
