Throughput,Latency
1249,3.19
1243,3.22
1304,3.06
1224,3.26
1266,3.16
1272,3.13
1258,3.17
1264,3.15
1203,3.33
1244,3.21
1277,3.12
1269,3.15
1312,3.04
1274,3.13
1296,3.09
1238,3.22
1278,3.12
1295,3.08
1260,3.17
1299,3.08
1279,3.12
1224,3.26
1311,3.05
1213,3.3
1288,3.1
1256,3.17
1258,3.18
1231,3.24
1258,3.17
1340,2.99
1310,3.04
1266,3.16
1257,3.17
1295,3.08
1279,3.12
1372,2.91
1340,2.97
1372,2.92
1266,3.15
1266,3.15
1296,3.07
1239,3.23
1246,3.2
1277,3.13
1265,3.16
1255,3.18
1226,3.25
1246,3.19
1261,3.18
1261,3.16
1265,3.16
1289,3.1
1244,3.2
1235,3.23
1226,3.26
1259,3.17
1243,3.21
1217,3.28
1273,3.13
1240,3.23
1281,3.11
1231,3.24
1278,3.12
1255,3.18
1255,3.18
1265,3.15
1240,3.22
1245,3.21
1233,3.24
1263,3.16
1251,3.19
1265,3.16
1271,3.14
1307,3.05
1301,3.07
1286,3.11
1275,3.13
1239,3.22
1344,2.97
1316,3.03
