Threads: 64, Sharded reads: false, Number of Memcached servers: 3.

All measures in microseconds.
  SETS   GETS  MGETS   INVLD    TOT   HITS     RSP T      Q T     SVR T  Q LEN
 44361      0      0       0  44361  44361   3352.91   408.29   2908.26      0
  6006      0      0       0   6006   6006   2955.47   272.42   2661.11      5
  5838      0      0       0   5838   5838   3022.40   232.28   2769.21      0
  5775      0      0       0   5775   5775   3091.17   272.68   2794.11      0
  4615      0      0       0   4615   4615   3647.93   309.09   3314.99      0
  3427      0      0       0   3427   3427   4458.80   307.70   4129.13      0
  5844      0      0       0   5844   5844   2982.87   240.54   2715.13      0
  5730      0      0       0   5730   5730   3155.79   404.53   2720.62      1
  5631      0      0       0   5631   5631   3162.02   274.81   2856.36      0
  5856      0      0       0   5856   5856   3064.89   306.36   2730.82      0
  5736      0      0       0   5736   5736   3018.61   258.50   2736.96      0
  5790      0      0       0   5790   5790   3144.11   226.18   2895.04      1
  4807      0      0       0   4807   4807   3541.25   312.85   3168.07      0
  5065      0      0       0   5065   5065   3267.70   245.38   3000.80     12
  6029      0      0       0   6029   6029   2896.69   221.15   2654.98      0
  5604      0      0       0   5604   5604   3154.00   225.79   2906.76      0
  6063      0      0       0   6063   6063   2913.54   234.67   2655.36      0
  6140      0      0       0   6140   6140   2867.17   237.21   2611.65      0
  6131      0      0       0   6131   6131   2920.60   246.84   2651.65      1
  5813      0      0       0   5813   5813   3011.39   249.49   2730.62      0
  6047      0      0       0   6047   6047   2897.45   205.64   2668.51      1
  6014      0      0       0   6014   6014   2867.03   245.42   2597.42      2
  6060      0      0       0   6060   6060   2828.22   237.99   2568.50      0
  5188      0      0       0   5188   5188   3314.37   272.88   3015.81      0
  5792      0      0       0   5792   5792   3092.07   304.36   2766.00      0
  5998      0      0       0   5998   5998   2956.64   250.72   2680.61      0
  6097      0      0       0   6097   6097   2929.67   255.18   2651.92      0
  5886      0      0       0   5886   5886   2958.97   293.88   2643.47      0
  5992      0      0       0   5992   5992   2947.92   260.77   2665.44      0
  5401      0      0       0   5401   5401   3373.55   391.46   2955.65      0
  6048      0      0       0   6048   6048   2934.63   243.46   2669.02      6
  5925      0      0       0   5925   5925   3039.20   278.99   2737.45      0
  5974      0      0       0   5974   5974   2920.06   280.69   2617.71      0
  5929      0      0       0   5929   5929   2954.43   262.11   2669.42      3
  6020      0      0       0   6020   6020   2889.06   237.36   2627.66      0
  5820      0      0       0   5820   5820   3042.75   286.58   2733.65      0
  5820      0      0       0   5820   5820   3024.79   274.23   2727.99      0
  5901      0      0       0   5901   5901   2995.91   219.90   2752.46      0
  5920      0      0       0   5920   5920   2928.22   272.27   2634.93      0
  4730      0      0       0   4730   4730   3382.23   377.84   2982.70      2
  6090      0      0       0   6090   6090   2966.25   243.51   2697.96      2
  6041      0      0       0   6041   6041   2970.08   243.37   2703.59      0
  5867      0      0       0   5867   5867   3012.34   266.15   2721.17      0
  5563      0      0       0   5563   5563   3036.73   280.57   2730.99      0
  5808      0      0       0   5808   5808   3073.96   319.27   2732.35      4
  5743      0      0       0   5743   5743   3046.15   268.63   2748.98      0
  6030      0      0       0   6030   6030   2940.39   239.84   2677.95      0
  6075      0      0       0   6075   6075   2934.61   252.90   2660.29      0
  4025      0      0       0   4025   4025   3034.79   263.80   2742.70      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
  1662      0      0       0   1662   1662 102268.61   336.04 101907.24      3
  5782      0      0       0   5782   5782   3031.85   216.36   2795.15      0
  6183      0      0       0   6183   6183   2911.03   278.87   2609.33      0
  5163      0      0       0   5163   5163   3316.85   268.22   3020.39      4
  6074      0      0       0   6074   6074   2916.55   232.24   2663.62      0
  5590      0      0       0   5590   5590   3205.44   209.95   2976.71      9
  5386      0      0       0   5386   5386   3198.00   279.53   2887.82      0
  3953      0      0       0   3953   3953   3948.23   378.12   3540.04      0
  5642      0      0       0   5642   5642   3098.17   287.30   2787.50      0
  5489      0      0       0   5489   5489   3283.19   232.81   3021.45      0
  5752      0      0       0   5752   5752   3016.87   229.39   2767.04      1
  5433      0      0       0   5433   5433   3213.01   255.23   2937.87      0
  5479      0      0       0   5479   5479   3190.18   287.11   2876.24      0
  5320      0      0       0   5320   5320   3237.17   336.20   2872.77      3
  5641      0      0       0   5641   5641   3045.89   244.63   2778.19      0
  5317      0      0       0   5317   5317   3365.82   269.86   3064.22      0
  5498      0      0       0   5498   5498   3250.52   247.41   2973.18      0
  5400      0      0       0   5400   5400   3187.77   299.11   2864.06     18
  5456      0      0       0   5456   5456   3264.50   314.03   2930.10      0
  5241      0      0       0   5241   5241   3432.87   318.98   3086.06      4
  5511      0      0       0   5511   5511   3168.77   326.88   2811.97      0
  5522      0      0       0   5522   5522   3154.71   232.22   2895.50      2
   258      0      0       0    258    258   5068.22  1258.67   3792.29      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
  1544      0      0       0   1544   1544  58780.25   335.10  58422.09     21
  3932      0      0       0   3932   3932   3037.00   327.19   2689.78      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
     0      0      0       0      0      0       NaN      NaN       NaN      0
