Throughput,Latency
684,2.92
646,3.09
681,2.92
677,2.95
695,2.87
661,3.02
671,2.96
650,3.08
676,2.95
676,2.94
665,3.01
676,2.95
694,2.87
706,2.83
673,2.96
672,2.96
711,2.81
714,2.79
688,2.9
652,3.06
698,2.86
670,2.98
690,2.89
691,2.89
645,3.09
677,2.95
661,3.02
685,2.91
702,2.84
655,3.04
615,3.25
678,2.94
667,3.0
684,2.91
691,2.89
708,2.82
679,2.94
692,2.88
658,3.03
678,2.94
678,2.95
659,3.02
699,2.85
695,2.87
669,2.98
695,2.86
670,2.98
693,2.88
658,3.03
678,2.94
696,2.86
687,2.91
705,2.83
681,2.93
679,2.94
647,3.07
666,3.0
684,2.91
647,3.08
674,2.96
686,2.91
707,2.82
669,2.98
678,2.94
656,3.02
680,2.95
662,3.01
672,2.97
679,2.94
660,3.02
698,2.86
696,2.87
687,2.9
678,2.94
704,2.83
674,2.96
693,2.89
630,3.16
711,2.81
677,2.94
