Throughput,Latency
2648,3.02
2590,3.08
2423,3.3
2534,3.15
2423,3.29
2422,3.3
2449,3.26
2516,3.15
2569,3.12
2391,3.34
2552,3.13
2590,3.08
2351,3.4
2429,3.28
2638,3.02
2528,3.16
2386,3.34
2546,3.13
2362,3.38
2482,3.22
2504,3.19
2471,3.23
2561,3.12
2499,3.19
2614,3.06
2487,3.21
2586,3.09
2515,3.17
2544,3.14
2469,3.23
2550,3.13
2530,3.16
2510,3.18
2585,3.09
2488,3.2
2431,3.28
2609,3.06
2643,3.02
2620,3.04
2542,3.13
2571,3.11
2454,3.25
2516,3.17
2626,3.04
2565,3.11
2468,3.23
2540,3.14
2664,2.99
2613,3.06
2670,2.98
2586,3.09
2433,3.27
2625,3.04
2631,3.03
2581,3.09
2418,3.3
2545,3.14
2703,2.96
2576,3.09
2652,3.02
2749,2.9
2599,3.07
2555,3.12
2762,2.89
2679,2.98
2634,3.03
2560,3.11
2609,3.06
2498,3.19
2691,2.96
2597,3.06
2575,3.11
2565,3.11
2453,3.2
2553,3.18
2551,3.13
2497,3.19
2599,3.07
2533,3.15
2566,3.11
