Throughput,Latency
852,4.69
866,4.6
840,4.74
854,4.69
856,4.64
853,4.69
857,4.67
807,4.93
845,4.74
836,4.76
846,4.72
857,4.66
816,4.89
855,4.68
847,4.69
830,4.82
823,4.84
791,5.06
800,4.99
842,4.73
819,4.89
813,4.89
830,4.81
825,4.85
820,4.86
813,4.91
831,4.82
825,4.83
826,4.83
826,4.84
848,4.71
759,5.24
810,4.93
848,4.7
842,4.75
828,4.82
801,4.97
804,4.97
856,4.67
881,4.53
844,4.73
811,4.91
846,4.72
820,4.87
847,4.72
800,4.99
817,4.89
797,4.99
827,4.83
829,4.81
829,4.82
809,4.94
808,4.94
832,4.8
826,4.82
820,4.86
834,4.79
862,4.63
839,4.75
836,4.79
824,4.85
832,4.8
828,4.81
855,4.67
884,4.51
921,4.34
851,4.69
845,4.71
889,4.5
829,4.8
834,4.79
868,4.6
866,4.6
857,4.66
896,4.45
850,4.71
850,4.69
833,4.8
820,4.87
832,4.79
