[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  6   7  81   1   6   0|   0     0 |  15k 5218k|1510420315
 10  13  55   0  22   0|1174k   17M|   0     0 |1510420316
 12  14  54   0  21   0|1284k   19M|   0     0 |1510420317
 13  15  51   0  22   0|1321k   20M|   0     0 |1510420318
 12  14  49   0  24   0|1383k   21M|   0    32k|1510420319
 12  15  49   0  24   0|1337k   20M|   0     0 |1510420320
 12  17  49   0  22   0|1370k   20M|   0     0 |1510420321
 12  14  50   0  24   0|1326k   20M|   0     0 |1510420322
 13  15  49   0  23   0|1441k   21M|   0     0 |1510420323
 12  16  49   0  23   0|1414k   21M|   0    12k|1510420324
 12  16  47   0  26   0|1425k   21M|   0     0 |1510420325
 11  16  48   0  25   0|1333k   20M|   0     0 |1510420326
 12  16  48   0  25   0|1334k   20M|   0     0 |1510420327
 13  15  50   0  23   0|1466k   22M|   0     0 |1510420328
 12  18  48   0  21   0|1436k   21M|   0     0 |1510420329
 12  17  49   1  22   0|1444k   21M|   0    12k|1510420330
 13  15  48   0  24   0|1522k   23M|   0     0 |1510420331
 14  13  49   0  25   0|1456k   22M|   0     0 |1510420332
 15  15  48   0  23   0|1518k   22M|   0     0 |1510420333
 12  16  49   0  24   0|1450k   21M|   0     0 |1510420334
 10  26  36   0  28   0|1115k   16M|   0    20k|1510420335
 12  17  49   0  23   0|1487k   22M|   0     0 |1510420336
 13  16  48   0  24   0|1516k   23M|   0     0 |1510420337
 12  15  47   0  25   0|1478k   22M|   0     0 |1510420338
 12  15  49   0  24   0|1469k   22M|   0     0 |1510420339
 13  15  48   1  25   0|1434k   21M|   0    28k|1510420340
 11  17  48   0  24   0|1468k   22M|   0     0 |1510420341
 12  16  48   0  24   0|1461k   22M|   0     0 |1510420342
 14  16  48   0  23   0|1540k   23M|   0     0 |1510420343
 12  17  45   0  25   0|1392k   21M|   0     0 |1510420344
 15  15  49   0  22   0|1458k   22M|   0  8192B|1510420345
 13  17  47   1  24   0|1468k   22M|   0    20k|1510420346
 12  19  48   0  22   0|1511k   22M|   0     0 |1510420347
 13  15  50   0  23   0|1450k   21M|   0     0 |1510420348
 10  15  51   0  23   0|1348k   20M|   0     0 |1510420349
 13  15  49   0  23   0|1384k   20M|   0    32k|1510420350
 13  15  49   0  24   0|1417k   21M|   0    24k|1510420351
 12  15  49   0  24   0|1427k   21M|   0     0 |1510420352
 11  16  47   0  27   0|1375k   20M|   0     0 |1510420353
 11  14  50   0  25   0|1355k   20M|   0     0 |1510420354
 12  16  47   0  26   0|1304k   19M|   0     0 |1510420355
 12  19  43   0  27   0|1213k   18M|   0    12k|1510420356
 12  15  48   0  25   0|1391k   21M|   0     0 |1510420357
 12  15  49   0  25   0|1390k   21M|   0     0 |1510420358
 13  14  51   0  22   0|1379k   20M|   0     0 |1510420359
 12  14  49   0  25   0|1405k   21M|   0     0 |1510420360
 13  16  48   1  23   0|1421k   21M|   0    12k|1510420361
 13  16  49   0  23   0|1403k   21M|   0     0 |1510420362
 13  14  51   0  23   0|1360k   20M|   0     0 |1510420363
 12  15  49   0  25   0|1453k   22M|   0     0 |1510420364
 13  15  49   0  24   0|1452k   22M|   0     0 |1510420365
 13  16  47   0  25   0|1451k   21M|   0     0 |1510420366
 13  14  51   0  22   0|1352k   20M|   0    12k|1510420367
 12  18  47   0  24   0|1497k   22M|   0     0 |1510420368
 13  16  49   0  24   0|1394k   21M|   0     0 |1510420369
 12  16  50   0  23   0|1359k   20M|   0     0 |1510420370
 12  13  45   0  29   0|1345k   20M|   0     0 |1510420371
 12  16  50   0  23   0|1379k   20M|   0    12k|1510420372
 14  17  49   0  20   0|1449k   22M|   0     0 |1510420373
 13  14  50   0  22   0|1437k   21M|   0     0 |1510420374
 10  24  36   0  30   0|1102k   16M|   0     0 |1510420375
 10  19  45   0  27   0|1313k   19M|   0     0 |1510420376
 12  14  51   0  24   0|1367k   20M|   0     0 |1510420377
 14  13  49   1  25   0|1477k   22M|   0    12k|1510420378
 12  16  47   0  24   0|1474k   22M|   0     0 |1510420379
  9  26  34   0  32   0|1178k   17M|   0     0 |1510420380
 12  15  51   0  23   0|1341k   20M|   0    12k|1510420381
 13  15  49   0  22   0|1433k   21M|   0     0 |1510420382
 12  15  49   0  24   0|1439k   21M|   0    20k|1510420383
 12  15  49   0  26   0|1417k   21M|   0     0 |1510420384
 13  15  49   0  22   0|1405k   21M|   0     0 |1510420385
 13  14  47   0  27   0|1356k   20M|   0  8192B|1510420386
 13  15  48   0  24   0|1415k   21M|   0     0 |1510420387
 11  21  44   0  26   0|1248k   19M|   0     0 |1510420388
 13  16  49   0  21   0|1380k   20M|   0    20k|1510420389
 15  14  47   0  25   0|1433k   21M|   0     0 |1510420390
 14  15  50   0  22   0|1445k   21M|   0     0 |1510420391
 14  14  50   0  24   0|1439k   21M|   0     0 |1510420392
 13  14  49   0  25   0|1419k   21M|   0     0 |1510420393
 14  15  46   1  24   0|1401k   21M|   0    12k|1510420394
 12  15  49   0  24   0|1464k   22M|   0     0 |1510420395
 13  16  47   0  25   0|1493k   22M|   0     0 |1510420396
  8  12  34   0  45   0|1068k   16M|   0     0 |1510420397
 13  15  48   0  24   0|1497k   22M|   0     0 |1510420398
 14  15  47   0  25   0|1498k   22M|   0     0 |1510420399
 13  15  43   3  26   0|1403k   21M|   0    12k|1510420400
 12  19  43   0  27   0|1178k   17M|   0     0 |1510420401
 13  16  47   0  24   0|1456k   22M|   0     0 |1510420402
 15  16  47   0  22   0|1459k   22M|   0     0 |1510420403
 13  16  47   0  24   0|1531k   23M|   0     0 |1510420404
  9  10  65   2  15   0| 896k   13M|   0    12k|1510420405
