SETS,GETS,MGETS,INVLD,TOT,HITS,RSP T,Q T,SVR T,Q LEN
5445,0,0,0,5445,5445,2300.20,238.78,2038.36,0
5621,0,0,0,5621,5621,2266.90,211.27,2034.53,1
5709,0,0,0,5709,5709,2159.83,188.58,1953.13,1
5905,0,0,0,5905,5905,2182.49,210.40,1954.84,0
5771,0,0,0,5771,5771,2186.60,226.42,1942.58,0
5804,0,0,0,5804,5804,2151.53,189.16,1946.17,0
5929,0,0,0,5929,5929,2213.80,190.46,2005.15,4
5213,0,0,0,5213,5213,2288.28,248.45,2018.57,1
5578,0,0,0,5578,5578,2182.02,190.57,1968.93,8
5313,0,0,0,5313,5313,2423.36,230.36,2168.48,0
5200,0,0,0,5200,5200,2453.51,239.53,2197.40,0
5246,0,0,0,5246,5246,2491.11,225.11,2240.86,1
5369,0,0,0,5369,5369,2371.73,217.94,2134.66,0
5339,0,0,0,5339,5339,2345.47,223.58,2100.92,4
5320,0,0,0,5320,5320,2418.38,229.78,2162.76,0
5375,0,0,0,5375,5375,2451.99,229.36,2196.32,0
5554,0,0,0,5554,5554,2341.97,245.65,2078.48,0
4901,0,0,0,4901,4901,2668.63,277.11,2368.72,0
4840,0,0,0,4840,4840,2558.11,245.37,2291.74,4
5189,0,0,0,5189,5189,2433.76,237.54,2175.30,0
5372,0,0,0,5372,5372,2394.13,199.37,2173.56,0
3717,0,0,0,3717,3717,3211.87,384.04,2804.46,0
5157,0,0,0,5157,5157,2382.86,196.79,2167.15,0
5143,0,0,0,5143,5143,2437.40,222.32,2196.00,4
5092,0,0,0,5092,5092,2420.21,224.69,2173.22,0
5325,0,0,0,5325,5325,2312.87,227.69,2062.27,1
4627,0,0,0,4627,4627,2716.65,247.12,2448.96,4
5390,0,0,0,5390,5390,2412.16,198.34,2191.99,0
5544,0,0,0,5544,5544,2293.24,200.79,2074.74,0
5310,0,0,0,5310,5310,2427.31,226.74,2183.44,0
5452,0,0,0,5452,5452,2321.05,213.06,2088.15,4
5345,0,0,0,5345,5345,2391.48,225.99,2147.76,0
5591,0,0,0,5591,5591,2369.82,242.59,2110.61,2
5079,0,0,0,5079,5079,2541.29,260.41,2259.11,4
5215,0,0,0,5215,5215,2403.58,235.96,2147.33,3
5417,0,0,0,5417,5417,2413.69,245.85,2148.83,0
5122,0,0,0,5122,5122,2551.29,265.93,2263.93,2
4960,0,0,0,4960,4960,2562.20,252.69,2286.35,4
4984,0,0,0,4984,4984,2698.31,255.55,2423.46,0
5155,0,0,0,5155,5155,2542.89,220.95,2297.93,0
5206,0,0,0,5206,5206,2386.12,225.25,2142.41,7
5241,0,0,0,5241,5241,2467.45,220.34,2217.73,0
5284,0,0,0,5284,5284,2520.15,222.70,2268.76,0
5414,0,0,0,5414,5414,2365.77,211.79,2131.88,0
5395,0,0,0,5395,5395,2338.91,215.74,2103.91,0
5489,0,0,0,5489,5489,2291.15,171.76,2100.11,0
5516,0,0,0,5516,5516,2291.72,208.67,2065.20,0
5477,0,0,0,5477,5477,2381.64,203.97,2161.44,0
5635,0,0,0,5635,5635,2182.12,184.12,1982.22,0
5026,0,0,0,5026,5026,2476.50,189.24,2265.00,0
5101,0,0,0,5101,5101,2464.28,231.40,2208.32,0
5097,0,0,0,5097,5097,2515.60,268.08,2228.74,0
5465,0,0,0,5465,5465,2347.91,229.81,2096.30,0
5275,0,0,0,5275,5275,2426.93,240.09,2162.00,1
5173,0,0,0,5173,5173,2582.97,219.97,2333.82,0
5262,0,0,0,5262,5262,2423.30,213.35,2193.36,0
4966,0,0,0,4966,4966,2561.72,258.57,2280.74,0
5210,0,0,0,5210,5210,2492.40,227.56,2243.17,4
5337,0,0,0,5337,5337,2393.21,240.50,2133.76,0
5157,0,0,0,5157,5157,2447.17,242.59,2188.44,0
5317,0,0,0,5317,5317,2345.94,228.31,2095.65,0
5161,0,0,0,5161,5161,2496.72,257.44,2192.85,4
5481,0,0,0,5481,5481,2387.15,226.75,2142.44,0
5271,0,0,0,5271,5271,2331.23,230.40,2084.00,0
5154,0,0,0,5154,5154,2419.48,200.70,2198.53,0
5158,0,0,0,5158,5158,2472.33,247.15,2203.93,0
4985,0,0,0,4985,4985,2473.84,230.59,2222.87,2
4522,0,0,0,4522,4522,2511.08,214.13,2272.29,0
5079,0,0,0,5079,5079,2434.97,224.15,2187.59,0
5372,0,0,0,5372,5372,2358.29,223.18,2116.28,0
4953,0,0,0,4953,4953,2576.98,248.05,2311.09,3
5169,0,0,0,5169,5169,2533.96,207.10,2306.54,0
5149,0,0,0,5149,5149,2468.86,232.36,2207.64,0
5369,0,0,0,5369,5369,2359.07,221.23,2118.14,0
5714,0,0,0,5714,5714,2297.93,197.51,2083.45,0
5626,0,0,0,5626,5626,2263.34,188.28,2057.96,4
5173,0,0,0,5173,5173,2517.73,241.77,2253.31,0
5466,0,0,0,5466,5466,2378.95,212.72,2142.95,0
4778,0,0,0,4778,4778,2593.52,244.44,2326.71,0
5052,0,0,0,5052,5052,2482.71,243.45,2219.24,4
