Throughput,Latency
1712,4.65
1788,4.47
1722,4.65
1783,4.49
1804,4.43
1887,4.23
1763,4.53
1829,4.37
1813,4.39
1711,4.68
1748,4.58
1717,4.65
1779,4.48
1827,4.37
1691,4.72
1709,4.67
1747,4.58
1757,4.56
1780,4.47
1765,4.53
1723,4.63
1756,4.54
1757,4.55
1732,4.61
1682,4.75
1761,4.54
1726,4.63
1706,4.67
1663,4.8
1689,4.73
1759,4.55
1712,4.67
1732,4.61
1788,4.47
1749,4.56
1770,4.51
1779,4.48
1756,4.55
1728,4.62
1759,4.55
1733,4.61
1712,4.66
1700,4.7
1770,4.52
1699,4.69
1743,4.59
1759,4.54
1724,4.63
1728,4.62
1694,4.72
1757,4.54
1727,4.64
1730,4.62
1692,4.72
1686,4.74
1780,4.49
1742,4.59
1751,4.55
1705,4.68
1727,4.63
1731,4.62
1722,4.63
1701,4.7
1687,4.74
1725,4.64
1613,4.95
1717,4.66
1714,4.66
1676,4.75
1687,4.73
1669,4.8
1683,4.74
1724,4.62
1685,4.75
1629,4.9
1740,4.6
1765,4.53
1698,4.69
1713,4.67
1670,4.78
