Throughput,Latency
847,4.72
828,4.81
841,4.76
860,4.64
865,4.62
850,4.7
862,4.63
864,4.62
848,4.69
844,4.73
836,4.79
859,4.64
842,4.75
866,4.61
880,4.54
870,4.58
876,4.56
871,4.58
888,4.5
869,4.58
872,4.59
860,4.63
864,4.62
862,4.63
865,4.6
870,4.6
852,4.67
852,4.69
852,4.68
856,4.68
845,4.72
853,4.68
849,4.71
860,4.64
880,4.54
881,4.53
872,4.58
857,4.65
868,4.6
852,4.7
841,4.73
852,4.69
828,4.83
850,4.68
838,4.76
853,4.69
862,4.62
872,4.58
892,4.47
884,4.52
894,4.47
899,4.44
856,4.66
876,4.57
868,4.59
856,4.67
864,4.63
840,4.74
831,4.8
839,4.76
834,4.78
856,4.67
832,4.8
866,4.59
855,4.68
855,4.67
876,4.55
879,4.55
872,4.57
862,4.64
863,4.63
862,4.62
844,4.73
852,4.69
849,4.69
839,4.77
857,4.67
844,4.73
867,4.6
827,4.83
