Throughput,Latency
884,4.52
858,4.65
842,4.74
876,4.56
868,4.59
880,4.55
891,4.47
863,4.63
897,4.45
860,4.63
867,4.61
845,4.71
876,4.56
878,4.56
861,4.64
852,4.67
858,4.66
875,4.57
848,4.7
870,4.58
889,4.5
870,4.59
907,4.41
881,4.52
894,4.46
879,4.55
890,4.48
864,4.62
878,4.55
869,4.6
869,4.59
872,4.58
852,4.69
822,4.86
860,4.64
861,4.63
851,4.7
868,4.59
864,4.62
880,4.54
913,4.37
898,4.44
882,4.53
880,4.53
877,4.56
884,4.52
888,4.49
900,4.45
868,4.58
878,4.56
866,4.61
876,4.55
834,4.79
834,4.79
860,4.63
814,4.89
856,4.67
858,4.66
879,4.53
846,4.72
860,4.64
864,4.63
869,4.6
876,4.54
878,4.56
864,4.62
855,4.67
877,4.56
872,4.56
792,5.04
846,4.72
847,4.72
876,4.55
862,4.62
869,4.61
869,4.58
828,4.82
874,4.57
892,4.48
876,4.57
