[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  96   1   1   0|   0     0 |  18k 3773k|1510419615
  2   2  94   0   2   0|2995k  198k|   0     0 |1510419616
  3   4  89   0   4   0|5583k  368k|   0     0 |1510419617
  3   5  88   0   4   0|5010k  331k|   0     0 |1510419618
  3   4  88   0   5   0|5604k  370k|   0     0 |1510419619
  2   4  91   0   3   0|4658k  307k|   0  8192B|1510419620
  3   3  89   1   4   0|5081k  335k|   0    20k|1510419621
  2   4  91   0   3   0|5165k  340k|   0     0 |1510419622
  3   5  87   0   5   0|5776k  381k|   0     0 |1510419623
  3   4  89   0   4   0|5246k  346k|   0     0 |1510419624
  3   3  91   0   3   0|4872k  321k|   0    24k|1510419625
  2   4  88   2   4   0|5058k  334k|   0    12k|1510419626
  3   4  89   0   4   0|4899k  323k|   0     0 |1510419627
  2   4  91   0   3   0|4554k  300k|   0     0 |1510419628
  2   3  92   0   3   0|4011k  264k|   0     0 |1510419629
  3   4  89   0   4   0|5038k  332k|   0     0 |1510419630
  2   3  92   0   3   0|4004k  264k|   0     0 |1510419631
  2   3  90   2   3   0|4374k  288k|   0    12k|1510419632
  2   4  91   0   3   0|4727k  312k|   0     0 |1510419633
  2   3  92   0   3   0|3883k  256k|   0     0 |1510419634
  3   4  89   0   4   0|4585k  302k|   0     0 |1510419635
  2   3  92   0   3   0|4401k  290k|   0     0 |1510419636
  2   3  93   0   2   0|3754k  248k|   0     0 |1510419637
  2   3  88   4   3   0|3530k  234k|   0    12k|1510419638
  3   4  89   0   4   0|4742k  313k|   0     0 |1510419639
  2   3  92   0   3   0|3677k  242k|   0     0 |1510419640
  2   4  91   0   3   0|4133k  273k|   0     0 |1510419641
  2   3  92   0   3   0|4520k  298k|   0     0 |1510419642
  2   3  92   0   3   0|3841k  253k|   0     0 |1510419643
  2   3  89   3   3   0|4060k  268k|   0    12k|1510419644
  2   3  93   0   2   0|3580k  236k|   0  8192B|1510419645
  3   4  89   0   4   0|4552k  300k|   0     0 |1510419646
  2   3  92   0   3   0|4402k  290k|   0     0 |1510419647
  3   5  88   0   4   0|5349k  353k|   0     0 |1510419648
  2   3  91   0   4   0|4378k  289k|   0     0 |1510419649
  3   4  89   1   3   0|4332k  286k|   0    32k|1510419650
  2   3  92   0   3   0|4000k  264k|   0     0 |1510419651
  2   3  92   0   3   0|4160k  274k|   0     0 |1510419652
  3   4  89   0   4   0|4812k  317k|   0     0 |1510419653
  2   4  90   0   4   0|4488k  296k|   0     0 |1510419654
  3   4  89   0   4   0|5225k  344k|   0     0 |1510419655
  3   4  89   1   3   0|4528k  299k|   0    20k|1510419656
  3   4  88   0   5   0|5217k  344k|   0     0 |1510419657
  2   3  93   0   2   0|3835k  253k|   0     0 |1510419658
  2   3  91   0   4   0|3974k  262k|   0     0 |1510419659
  2   4  92   0   2   0|3743k  247k|   0    20k|1510419660
  3   3  90   0   4   0|4288k  283k|   0     0 |1510419661
  2   4  89   2   3   0|4635k  305k|   0    12k|1510419662
  2   3  91   0   4   0|4029k  267k|   0     0 |1510419663
  3   4  90   0   3   0|4100k  270k|   0     0 |1510419664
  2   3  92   0   3   0|4236k  279k|   0     0 |1510419665
  2   3  92   0   3   0|3832k  253k|   0     0 |1510419666
  2   2  93   0   3   0|3499k  231k|   0     0 |1510419667
  2   3  91   2   2   0|3290k  217k|   0    12k|1510419668
  2   4  90   0   4   0|4971k  328k|   0     0 |1510419669
  3   4  89   0   4   0|5206k  343k|   0     0 |1510419670
  2   4  91   0   3   0|4151k  274k|   0     0 |1510419671
  3   4  89   0   4   0|4607k  304k|   0     0 |1510419672
  2   3  92   0   3   0|4435k  292k|   0     0 |1510419673
  3   3  90   1   3   0|4279k  282k|   0    12k|1510419674
  2   5  89   0   4   0|5705k  376k|   0     0 |1510419675
  3   3  90   0   4   0|4620k  305k|   0     0 |1510419676
  2   4  91   0   3   0|3739k  246k|   0     0 |1510419677
  2   3  92   0   3   0|4411k  291k|   0     0 |1510419678
  2   3  92   0   3   0|4403k  290k|   0     0 |1510419679
  2   3  90   2   3   0|3962k  261k|   0    12k|1510419680
  2   3  92   0   3   0|4177k  275k|   0     0 |1510419681
  2   3  92   0   3   0|4076k  268k|   0     0 |1510419682
  3   4  89   0   4   0|5438k  359k|   0     0 |1510419683
  3   4  90   0   3   0|4594k  303k|   0     0 |1510419684
  2   4  91   0   3   0|4695k  310k|   0  8192B|1510419685
  3   3  88   2   4   0|4359k  287k|   0    20k|1510419686
  3   5  88   0   4   0|5790k  382k|   0     0 |1510419687
  2   4  90   0   4   0|4768k  315k|   0     0 |1510419688
  3   3  91   0   3   0|4328k  286k|   0     0 |1510419689
  2   4  91   0   3   0|4887k  322k|   0     0 |1510419690
  3   5  87   0   5   0|5855k  386k|   0     0 |1510419691
  3   4  87   2   4   0|5366k  354k|   0    12k|1510419692
  3   4  89   0   4   0|5575k  368k|   0     0 |1510419693
  3   4  89   0   4   0|5071k  335k|   0     0 |1510419694
  3   4  89   0   4   0|5573k  367k|   0  8192B|1510419695
  3   5  88   0   4   0|5772k  380k|   0     0 |1510419696
  3   4  88   0   5   0|5861k  387k|   0     0 |1510419697
  2   4  88   3   3   0|4249k  280k|   0    12k|1510419698
  3   4  89   0   4   0|5787k  382k|   0     0 |1510419699
  3   5  87   0   5   0|5626k  371k|   0     0 |1510419700
  3   4  90   0   3   0|5175k  341k|   0     0 |1510419701
  3   5  87   0   5   0|6409k  422k|   0     0 |1510419702
  3   4  89   0   4   0|4995k  329k|   0     0 |1510419703
  3   5  86   2   4   0|5799k  383k|   0    12k|1510419704
  4   5  86   0   5   0|5864k  386k|   0     0 |1510419705
