Throughput,Response time (ms),Queue time (ms),Queue length
14933.0,2440.49833333,196.865,0.166666666667
15216.0,2418.52,196.855,2.5
15152.3333333,2461.065,208.611666667,0.5
15201.3333333,2447.82166667,219.538333333,2.5
14629.0,2571.04666667,259.99,0.666666666667
15616.0,2469.16,175.311666667,1.66666666667
15653.6666667,2428.73,191.981666667,1.5
15674.0,2404.645,184.953333333,4.16666666667
15241.3333333,2541.41666667,187.596666667,1.33333333333
15794.0,2388.875,178.951666667,2.0
15300.6666667,2525.02833333,197.658333333,1.0
15858.0,2401.895,179.406666667,2.16666666667
14772.3333333,2520.93833333,193.551666667,1.33333333333
15225.6666667,2491.90833333,175.986666667,0.0
15933.3333333,2390.17666667,181.513333333,0.0
15491.3333333,2442.70166667,188.961666667,3.0
15275.3333333,2467.95333333,184.111666667,1.0
15316.6666667,2474.24333333,206.388333333,0.0
14821.0,2437.65666667,178.353333333,1.0
15128.6666667,2454.54666667,194.465,0.666666666667
15264.3333333,2501.57333333,188.095,2.66666666667
15045.6666667,2466.47166667,198.97,2.5
14044.6666667,2761.14833333,205.911666667,1.5
14851.0,2553.49833333,209.696666667,1.33333333333
15483.3333333,2368.515,179.84,2.5
15796.0,2414.385,195.11,1.83333333333
15217.6666667,2471.04833333,187.623333333,0.5
15549.6666667,2441.33333333,189.363333333,1.83333333333
15735.0,2415.24,176.35,3.83333333333
15275.0,2444.17333333,182.65,0.833333333333
14834.6666667,2555.275,188.858333333,0.0
15068.3333333,2451.73166667,180.035,0.5
14440.3333333,2704.48166667,212.038333333,0.333333333333
14695.0,2564.94166667,210.45,1.66666666667
14940.3333333,2569.11166667,205.36,5.0
15141.0,2493.04166667,193.13,3.66666666667
15141.6666667,2441.94333333,206.006666667,0.333333333333
14322.6666667,2498.13,199.938333333,1.0
14363.6666667,2605.69833333,205.165,1.33333333333
14846.0,2509.88,206.225,0.833333333333
15677.6666667,2429.73166667,183.595,6.33333333333
14485.6666667,2640.02166667,235.605,1.33333333333
15610.3333333,2426.64,206.395,1.0
14653.3333333,2594.18166667,193.461666667,1.66666666667
15160.6666667,2552.50333333,204.441666667,4.16666666667
14701.0,2621.715,198.078333333,1.33333333333
14791.0,2583.67166667,196.078333333,0.666666666667
14415.0,2651.84,195.201666667,1.33333333333
14623.6666667,2595.495,212.718333333,3.83333333333
14923.0,2501.845,214.013333333,1.16666666667
15130.3333333,2547.97,192.206666667,4.83333333333
13754.3333333,2829.97833333,227.28,2.0
14569.6666667,2572.34,186.576666667,0.166666666667
14956.3333333,2592.15,197.331666667,2.5
14740.6666667,2532.175,210.185,2.0
14486.3333333,2553.245,201.613333333,0.333333333333
14445.6666667,2678.85666667,225.085,0.5
13138.3333333,2903.90833333,220.088333333,0.0
14512.6666667,2521.865,196.915,0.166666666667
14803.0,2568.85666667,229.266666667,0.0
14243.6666667,2632.89833333,225.885,2.83333333333
13450.0,2972.26333333,207.625,1.16666666667
14438.0,2623.91666667,231.305,4.0
14592.3333333,2569.33,197.381666667,2.66666666667
14289.3333333,2691.88666667,230.03,0.833333333333
14114.0,2656.26333333,217.433333333,0.0
14109.0,2618.32333333,210.981666667,0.333333333333
14387.3333333,2569.965,195.115,5.16666666667
14308.0,2712.28,207.675,0.0
14951.3333333,2555.26,189.201666667,1.66666666667
14934.0,2508.50166667,196.743333333,1.83333333333
14651.0,2588.97,187.485,1.83333333333
14192.0,2601.605,199.905,1.0
13820.0,2817.43833333,205.055,0.0
15017.0,2573.02833333,203.206666667,0.5
15356.0,2509.98166667,181.99,0.833333333333
14302.0,2690.08833333,201.116666667,0.5
14234.0,2634.09666667,215.356666667,0.666666666667
14244.0,2562.775,205.568333333,1.0
14303.0,2606.26833333,229.91,5.83333333333
