Throughput,Response time (ms),Queue time (ms),Queue length
4943.33333333,2110.935,150.608333333,0.833333333333
4977.0,2070.655,102.34,0.0
4862.0,2113.10333333,102.353333333,0.0
4959.33333333,2086.92,100.276666667,1.16666666667
4903.33333333,2109.71833333,106.278333333,0.166666666667
4927.66666667,2116.68333333,149.871666667,0.0
5024.33333333,2070.04166667,116.035,0.166666666667
4896.33333333,2108.08166667,123.026666667,0.5
4842.66666667,2140.90833333,135.551666667,0.166666666667
4964.66666667,2087.92166667,101.505,0.0
4720.33333333,2130.235,103.003333333,0.833333333333
4887.33333333,2093.255,116.98,0.0
4965.33333333,2097.11166667,100.901666667,1.33333333333
5017.33333333,2052.635,102.251666667,0.0
4970.66666667,2060.08333333,96.675,0.0
5110.33333333,2005.215,97.56,0.833333333333
4964.33333333,2065.18833333,118.22,0.0
5019.66666667,2046.62666667,110.811666667,0.166666666667
5013.0,2067.275,105.811666667,0.166666666667
5059.66666667,2046.20833333,95.945,0.833333333333
5130.66666667,2024.175,93.9983333333,0.333333333333
5092.33333333,2041.52666667,105.123333333,0.0
5068.33333333,2046.14833333,98.7816666667,0.0
4896.33333333,2131.30166667,139.513333333,0.0
4969.0,2063.07833333,97.9333333333,0.333333333333
5069.66666667,2078.66166667,117.798333333,1.0
4960.0,2117.22333333,98.9183333333,0.5
5014.66666667,2050.325,95.9016666667,1.83333333333
5002.0,2085.4,106.776666667,0.166666666667
4955.33333333,2086.40833333,92.36,0.0
5020.0,2075.0,103.593333333,1.0
4997.0,2064.16166667,107.06,0.166666666667
5056.33333333,2046.74833333,88.4083333333,0.0
5020.0,2070.06,85.4783333333,0.0
4965.0,2066.04166667,85.26,0.0
4972.0,2058.59,88.905,0.0
5092.66666667,2027.36,86.26,0.0
5025.33333333,2041.17666667,97.4983333333,0.0
4922.0,2086.19666667,102.073333333,1.0
5001.33333333,2057.43333333,101.293333333,0.666666666667
4983.33333333,2058.42,95.4133333333,0.0
5004.66666667,2086.15166667,100.581666667,0.166666666667
4908.66666667,2127.24666667,107.643333333,0.0
5101.66666667,2050.02,94.4166666667,0.0
4927.0,2074.625,104.195,0.333333333333
4968.66666667,2051.86833333,94.2766666667,0.333333333333
5071.33333333,2027.86333333,90.7633333333,0.166666666667
5061.33333333,2059.815,92.5766666667,0.0
5022.0,2074.88166667,99.45,0.833333333333
4941.33333333,2097.96833333,96.8483333333,0.166666666667
5021.0,2072.99666667,104.411666667,0.0
4994.66666667,2089.82,102.475,0.0
4911.66666667,2124.68166667,93.69,0.0
4892.66666667,2124.77166667,95.2666666667,0.0
4969.33333333,2074.56666667,97.45,0.0
4935.66666667,2093.35333333,91.685,0.333333333333
4911.33333333,2095.55166667,93.9433333333,0.0
4920.66666667,2111.98333333,93.5533333333,0.333333333333
4958.0,2083.36333333,90.1066666667,0.0
4876.33333333,2109.26666667,89.1233333333,0.166666666667
4980.0,2063.00166667,95.165,0.0
5063.33333333,2042.69333333,96.51,0.0
5017.66666667,2075.67666667,104.713333333,1.5
5001.66666667,2058.64833333,100.373333333,0.0
5055.33333333,2043.075,95.7183333333,0.0
5074.33333333,2041.155,96.97,0.0
4956.66666667,2053.91333333,94.955,0.0
4931.33333333,2075.74166667,98.0233333333,0.0
4895.33333333,2101.23666667,97.58,0.0
4937.66666667,2098.77833333,99.95,0.0
5028.66666667,2057.79166667,88.99,0.0
4961.33333333,2098.74333333,94.145,0.666666666667
4942.33333333,2136.21333333,93.9566666667,0.333333333333
5023.0,2052.02166667,92.2366666667,1.5
5049.66666667,2052.82833333,99.7416666667,0.0
5052.0,2058.27666667,92.8566666667,0.0
5042.66666667,2073.38833333,101.673333333,0.333333333333
5017.0,2060.33333333,106.203333333,0.0
4947.0,2072.1,102.755,0.833333333333
4713.66666667,2057.80833333,99.125,0.333333333333
