Throughput,Latency
8219,4.86
8180,4.89
7890,5.08
8333,4.79
8101,4.93
8332,4.79
8245,4.86
8283,4.83
8210,4.88
8429,4.73
8262,4.83
8286,4.84
8313,4.81
8260,4.82
8438,4.75
8232,4.85
8303,4.82
8169,4.89
8396,4.76
8187,4.87
8301,4.81
7356,5.44
8373,4.78
7767,5.14
8491,4.7
8272,4.84
8020,4.98
8173,4.88
8170,4.9
8236,4.85
8415,4.74
8377,4.76
8104,4.96
8243,4.84
8305,4.79
8259,4.87
8447,4.72
8083,4.95
8267,4.84
8341,4.79
8226,4.85
7760,5.16
8147,4.91
8151,4.91
7843,5.1
8290,4.82
8076,4.95
8473,4.72
8380,4.77
8048,4.97
8209,4.87
8449,4.73
8544,4.67
8167,4.89
8571,4.67
8195,4.88
8474,4.71
8516,4.7
8136,4.91
8250,4.84
8531,4.69
8086,4.93
8499,4.72
8456,4.72
8250,4.8
8371,4.82
8472,4.72
8675,4.61
8085,4.95
7788,5.14
8363,4.77
8142,4.91
8725,4.58
8586,4.65
8505,4.7
8456,4.73
8336,4.79
8210,4.87
8290,4.83
8449,4.73
