[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   1  98   0   0   0|   0     0 |3888B 1045k|1510995494
  3   5  88   0   3   0| 138k 2045k|   0     0 |1510995495
  3   3  93   0   2   0| 133k 2018k|   0     0 |1510995496
  2   4  93   0   2   0| 145k 2196k|   0     0 |1510995497
  3   4  89   3   2   0| 142k 2118k|   0    40k|1510995498
  3   4  92   0   2   0| 148k 2247k|   0     0 |1510995499
  2   4  91   0   2   0| 151k 2251k|   0     0 |1510995500
  3   4  91   0   2   0| 147k 2220k|   0     0 |1510995501
  3   4  92   0   2   0| 154k 2338k|   0     0 |1510995502
  3   4  92   0   2   0| 151k 2285k|   0     0 |1510995503
  2   3  91   1   2   0| 147k 2236k|   0    16k|1510995504
  2   3  93   0   1   0| 137k 2072k|   0     0 |1510995505
  2   3  93   0   2   0| 144k 2120k|   0     0 |1510995506
  3   3  93   0   2   0| 140k 2054k|   0     0 |1510995507
  3   3  93   0   2   0| 148k 2217k|   0     0 |1510995508
  3   4  91   2   2   0| 152k 2297k|   0    16k|1510995509
  3   4  92   0   2   0| 152k 2306k|   0     0 |1510995510
  2   4  92   0   2   0| 150k 2278k|   0     0 |1510995511
  3   4  93   0   2   0| 151k 2283k|   0     0 |1510995512
  2   3  93   0   2   0| 148k 2236k|   0     0 |1510995513
  3   4  91   2   2   0| 147k 2229k|   0    16k|1510995514
  2   4  93   0   2   0| 148k 2245k|   0     0 |1510995515
  3   3  92   0   2   0| 149k 2244k|   0     0 |1510995516
  3   3  93   0   2   0| 150k 2266k|   0     0 |1510995517
  3   4  91   0   3   0| 149k 2250k|   0     0 |1510995518
  3   4  91   0   2   0| 147k 2218k|   0     0 |1510995519
  3   4  91   1   2   0| 141k 2122k|   0    20k|1510995520
  3   4  93   0   2   0| 146k 2214k|   0     0 |1510995521
  3   4  92   0   2   0| 149k 2262k|   0     0 |1510995522
  2   4  93   0   2   0| 142k 2119k|   0     0 |1510995523
  3   4  92   0   2   0| 150k 2280k|   0     0 |1510995524
  3   4  91   2   2   0| 144k 2182k|   0    16k|1510995525
  2   4  93   0   2   0| 145k 2154k|   0     0 |1510995526
  3   4  92   0   2   0| 147k 2216k|   0    32k|1510995527
  2   3  92   0   2   0| 148k 2222k|   0     0 |1510995528
  3   4  92   0   2   0| 150k 2261k|   0     0 |1510995529
  3   4  90   2   2   0| 150k 2262k|   0    36k|1510995530
  2   3  92   0   2   0| 143k 2166k|   0     0 |1510995531
  3   4  92   0   2   0| 150k 2250k|   0    32k|1510995532
  3   4  92   0   2   0| 149k 2251k|   0     0 |1510995533
  2   4  92   0   2   0| 150k 2272k|   0     0 |1510995534
  2   4  92   1   2   0| 147k 2207k|   0    20k|1510995535
  2   3  93   0   1   0| 138k 2094k|   0     0 |1510995536
  3   4  92   0   2   0| 152k 2306k|   0     0 |1510995537
  2   4  93   0   2   0| 135k 2015k|   0     0 |1510995538
  3   4  92   0   2   0| 146k 2198k|   0     0 |1510995539
  3   4  92   0   2   0| 150k 2280k|   0     0 |1510995540
  3   4  92   1   2   0| 145k 2161k|   0    16k|1510995541
  3   4  92   0   2   0| 149k 2263k|   0     0 |1510995542
  2   4  92   0   2   0| 149k 2251k|   0     0 |1510995543
  3   4  92   0   2   0| 151k 2295k|   0     0 |1510995544
  2   4  92   0   2   0| 153k 2325k|   0     0 |1510995545
  3   4  91   2   2   0| 148k 2240k|   0    16k|1510995546
  3   4  92   0   2   0| 152k 2301k|   0     0 |1510995547
  3   4  92   0   2   0| 150k 2274k|   0     0 |1510995548
  3   4  92   0   2   0| 150k 2270k|   0     0 |1510995549
  2   4  92   0   2   0| 144k 2176k|   0     0 |1510995550
  3   4  90   2   2   0| 145k 2199k|   0    16k|1510995551
  2   4  93   0   2   0| 144k 2188k|   0     0 |1510995552
  3   4  92   0   2   0| 145k 2188k|   0     0 |1510995553
  2   3  92   0   2   0| 150k 2285k|   0     0 |1510995554
