[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  7  10  77   0   5   0|   0     0 |3176B  858k|1511009310
  3   5  89   0   3   0|1575k  119k|   0    32k|1511009311
  3   5  90   0   3   0|1739k  130k|   0     0 |1511009312
  3   5  89   0   3   0|1915k  143k|   0     0 |1511009313
  3   5  87   2   4   0|1853k  138k|   0    36k|1511009314
  3   5  89   0   3   0|1907k  142k|   0     0 |1511009315
  3   5  89   0   3   0|1897k  142k|   0     0 |1511009316
  3   5  90   0   3   0|1844k  138k|   0     0 |1511009317
  3   5  89   0   4   0|1903k  142k|   0     0 |1511009318
  3   5  89   0   3   0|1898k  142k|   0     0 |1511009319
  3   5  88   2   3   0|1897k  142k|   0    12k|1511009320
  3   5  89   0   3   0|1893k  141k|   0     0 |1511009321
  3   5  89   0   3   0|1838k  137k|   0     0 |1511009322
  3   5  89   0   3   0|1890k  141k|   0     0 |1511009323
  3   5  89   0   3   0|1869k  140k|   0     0 |1511009324
  3   5  90   0   3   0|1986k  148k|   0     0 |1511009325
  3   5  89   1   3   0|1886k  141k|   0    36k|1511009326
  3   4  90   0   3   0|1744k  130k|   0     0 |1511009327
  3   5  89   0   3   0|1872k  140k|   0     0 |1511009328
  3   5  89   0   3   0|1880k  140k|   0     0 |1511009329
  3   5  90   0   3   0|1852k  138k|   0     0 |1511009330
  3   5  88   1   3   0|1873k  140k|   0    16k|1511009331
  3   5  90   0   3   0|1800k  134k|   0     0 |1511009332
  3   5  89   0   3   0|1831k  137k|   0     0 |1511009333
  3   5  90   0   3   0|1804k  135k|   0     0 |1511009334
  3   4  89   0   3   0|1798k  135k|   0     0 |1511009335
  3   5  88   1   3   0|1837k  137k|   0    12k|1511009336
  3   5  90   0   3   0|1792k  134k|   0     0 |1511009337
  3   5  90   0   3   0|1848k  138k|   0     0 |1511009338
  3   5  90   0   3   0|1818k  136k|   0     0 |1511009339
  3   5  89   0   3   0|1923k  144k|   0     0 |1511009340
  3   5  90   0   3   0|1787k  134k|   0    20k|1511009341
  2   5  88   1   3   0|1825k  136k|   0    20k|1511009342
  3   5  89   0   3   0|1943k  145k|   0     0 |1511009343
  3   5  90   0   3   0|1851k  138k|   0     0 |1511009344
  3   5  89   0   4   0|1921k  143k|   0     0 |1511009345
  3   5  89   0   3   0|1912k  143k|   0     0 |1511009346
  3   5  88   2   3   0|1899k  142k|   0    12k|1511009347
  3   5  89   0   3   0|1879k  140k|   0     0 |1511009348
  3   5  89   0   3   0|1860k  139k|   0     0 |1511009349
  3   5  90   0   3   0|1880k  140k|   0     0 |1511009350
  3   5  89   0   4   0|1885k  141k|   0     0 |1511009351
  4   5  88   1   3   0|1961k  146k|   0    12k|1511009352
  3   5  90   0   3   0|1891k  141k|   0     0 |1511009353
  3   5  90   0   3   0|1901k  142k|   0     0 |1511009354
  3   5  89   0   3   0|1880k  140k|   0     0 |1511009355
  3   5  90   0   3   0|1736k  130k|   0     0 |1511009356
  3   5  89   1   3   0|1784k  133k|   0    12k|1511009357
  4   5  88   0   4   0|1981k  148k|   0     0 |1511009358
  3   5  89   0   3   0|1892k  141k|   0     0 |1511009359
  3   5  89   0   3   0|1907k  144k|   0     0 |1511009360
  3   5  89   0   3   0|1973k  147k|   0     0 |1511009361
  3   5  89   0   3   0|1841k  137k|   0     0 |1511009362
  3   5  88   1   3   0|1815k  136k|   0    12k|1511009363
  3   5  89   0   4   0|1889k  141k|   0     0 |1511009364
  3   5  89   0   3   0|1857k  139k|   0     0 |1511009365
  3   6  88   0   3   0|1940k  145k|   0  8192B|1511009366
  3   5  88   0   3   0|1978k  148k|   0     0 |1511009367
  3   5  88   1   3   0|1900k  142k|   0    12k|1511009368
  3   5  89   0   3   0|1939k  145k|   0     0 |1511009369
  3   5  89   0   3   0|1929k  144k|   0     0 |1511009370
  3   5  90   0   3   0|1846k  138k|   0     0 |1511009371
  3   5  90   0   3   0|1798k  134k|   0     0 |1511009372
  3   5  88   1   3   0|1857k  139k|   0    12k|1511009373
  3   6  88   0   3   0|1846k  138k|   0     0 |1511009374
  3   5  90   0   3   0|1883k  140k|   0     0 |1511009375
