[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |3650B 3402k|1511009105
  4   4  92   0   0   0|  14k   26k|   0  4096B|1511009106
  0   0 100   0   0   0|   0     0 |   0     0 |1511009107
  4   2  92   0   2   0|1543k 1606k|   0     0 |1511009108
  8   6  84   0   2   0|3123k 3272k|   0     0 |1511009109
  8   5  85   0   2   0|3060k 3206k|   0    64k|1511009110
  2   2  94   0   2   0|3127k 3273k|   0     0 |1511009111
  1   2  95   0   2   0|3144k 3278k|   0     0 |1511009112
  3   3  93   0   2   0|3052k 3177k|   0     0 |1511009113
  2   2  94   0   2   0|3161k 3291k|   0     0 |1511009114
  2   2  95   0   2   0|3167k 3291k|   0     0 |1511009115
  1   2  94   0   2   0|3115k 3238k|   0    12k|1511009116
  2   2  94   0   2   0|3190k 3319k|   0     0 |1511009117
  2   2  94   0   2   0|3257k 3385k|   0     0 |1511009118
  2   2  94   0   2   0|3265k 3395k|   0     0 |1511009119
  2   2  94   0   2   0|3231k 3355k|   0     0 |1511009120
  2   3  93   0   2   0|3020k 3141k|   0    16k|1511009121
  1   2  95   0   2   0|3205k 3336k|   0     0 |1511009122
  2   2  95   0   2   0|3174k 3302k|   0     0 |1511009123
  1   2  95   0   2   0|3202k 3330k|   0     0 |1511009124
  1   2  95   0   2   0|3156k 3285k|   0     0 |1511009125
  1   2  95   0   2   0|3358k 3487k|   0    16k|1511009126
  1   2  95   0   2   0|3167k 3297k|   0    60k|1511009127
  2   2  94   0   2   0|3273k 3400k|   0     0 |1511009128
  1   2  95   0   2   0|3311k 3439k|   0     0 |1511009129
  2   2  94   0   2   0|3259k 3389k|   0     0 |1511009130
  2   3  93   0   2   0|3175k 3303k|   0     0 |1511009131
  2   3  92   0   2   0|3272k 3402k|   0    16k|1511009132
  2   2  94   0   2   0|3389k 3519k|   0     0 |1511009133
  1   2  94   0   2   0|3333k 3464k|   0     0 |1511009134
  1   2  95   0   1   0|3285k 3414k|   0     0 |1511009135
  1   2  95   0   2   0|3264k 3393k|   0     0 |1511009136
  1   2  95   0   2   0|3246k 3372k|   0    76k|1511009137
  1   2  95   0   2   0|3172k 3298k|   0     0 |1511009138
  1   2  95   0   2   0|3362k 3497k|   0     0 |1511009139
  1   2  95   0   2   0|3314k 3445k|   0     0 |1511009140
  1   2  95   0   2   0|3325k 3454k|   0     0 |1511009141
  1   2  95   0   2   0|3086k 3210k|   0    32k|1511009142
  1   2  95   0   2   0|3280k 3407k|   0     0 |1511009143
  1   2  95   0   2   0|3258k 3387k|   0     0 |1511009144
  1   2  95   0   2   0|3177k 3305k|   0     0 |1511009145
  1   2  95   0   2   0|3239k 3371k|   0     0 |1511009146
  1   2  94   1   2   0|3312k 3442k|   0    16k|1511009147
  1   2  95   0   2   0|3286k 3416k|   0     0 |1511009148
  1   2  95   0   2   0|3154k 3277k|   0     0 |1511009149
  1   2  95   0   2   0|3314k 3445k|   0     0 |1511009150
  1   2  95   0   2   0|3238k 3367k|   0     0 |1511009151
  1   2  94   0   2   0|3255k 3386k|   0    16k|1511009152
  1   2  95   0   2   0|3066k 3191k|   0     0 |1511009153
  1   2  95   0   2   0|3292k 3421k|   0     0 |1511009154
  1   2  95   0   2   0|3200k 3330k|   0     0 |1511009155
  1   2  95   0   2   0|3234k 3364k|   0     0 |1511009156
  1   2  95   0   2   0|3229k 3360k|   0    16k|1511009157
  1   2  95   0   2   0|3258k 3385k|   0     0 |1511009158
  1   2  95   0   2   0|3288k 3417k|   0     0 |1511009159
  1   2  95   0   2   0|3051k 3174k|   0     0 |1511009160
  1   2  95   0   2   0|3298k 3429k|   0     0 |1511009161
  1   2  95   1   2   0|3133k 3260k|   0    16k|1511009162
  1   2  95   0   2   0|3231k 3360k|   0     0 |1511009163
  1   2  95   0   2   0|3241k 3368k|   0     0 |1511009164
  1   2  95   0   2   0|3212k 3339k|   0     0 |1511009165
  1   2  95   0   2   0|3126k 3250k|   0     0 |1511009166
  1   2  95   1   2   0|3294k 3423k|   0    36k|1511009167
  1   2  95   0   2   0|3122k 3251k|   0     0 |1511009168
  1   2  95   0   2   0|3294k 3426k|   0     0 |1511009169
  1   2  95   0   1   0|3392k 3523k|   0     0 |1511009170
  1   2  95   0   2   0|3273k 3400k|   0     0 |1511009171
  1   2  95   0   2   0|3320k 3447k|   0    40k|1511009172
  1   2  95   0   2   0|3324k 3452k|   0     0 |1511009173
  1   2  95   0   2   0|3284k 3412k|   0     0 |1511009174
  1   2  95   0   2   0|3273k 3404k|   0     0 |1511009175
  1   2  95   0   2   0|3326k 3453k|   0     0 |1511009176
  1   2  94   1   2   0|3397k 3525k|   0    24k|1511009177
  1   2  95   0   2   0|3282k 3411k|   0     0 |1511009178
  1   2  95   0   2   0|3248k 3375k|   0     0 |1511009179
  1   2  95   0   2   0|3327k 3453k|   0     0 |1511009180
