[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  1   2  95   0   1   0|   0     0 |3645B 3398k|1511009206
  3   2  94   0   0   0|  14k   26k|   0   328k|1511009207
  0   0  99   0   0   0|  27k   28k|   0     0 |1511009208
  6   3  90   0   1   0|2156k 2251k|   0     0 |1511009209
  6   4  88   0   2   0|2982k 3126k|   0     0 |1511009210
  8   6  84   0   2   0|3109k 3251k|   0     0 |1511009211
  2   2  93   1   2   0|3270k 3423k|   0    32k|1511009212
  2   2  95   0   2   0|3251k 3385k|   0     0 |1511009213
  1   2  95   0   2   0|3231k 3361k|   0     0 |1511009214
  1   2  94   0   2   0|3254k 3384k|   0     0 |1511009215
  2   2  94   0   2   0|3199k 3326k|   0     0 |1511009216
  1   2  94   0   2   0|3253k 3381k|   0     0 |1511009217
  2   3  93   0   2   0|3208k 3336k|   0    16k|1511009218
  2   2  94   0   2   0|3320k 3451k|   0     0 |1511009219
  2   2  94   0   2   0|3002k 3123k|   0     0 |1511009220
  2   2  95   0   2   0|3225k 3353k|   0     0 |1511009221
  1   2  95   0   2   0|3219k 3345k|   0     0 |1511009222
  2   2  94   0   2   0|3198k 3322k|   0    16k|1511009223
  2   2  94   0   2   0|3241k 3367k|   0     0 |1511009224
  1   2  95   0   2   0|3231k 3360k|   0     0 |1511009225
  1   2  95   0   2   0|3216k 3343k|   0     0 |1511009226
  1   2  95   0   2   0|3169k 3295k|   0     0 |1511009227
  4   4  90   0   2   0|3294k 3418k|   0     0 |1511009228
  2   3  93   0   2   0|3238k 3363k|   0    16k|1511009229
  2   2  95   0   2   0|3194k 3323k|   0     0 |1511009230
  1   2  95   0   2   0|3219k 3347k|   0     0 |1511009231
  1   2  95   0   2   0|3311k 3440k|   0  4096B|1511009232
  2   2  94   0   2   0|3218k 3347k|   0     0 |1511009233
  1   2  94   0   2   0|3219k 3348k|   0    16k|1511009234
  1   2  95   0   2   0|3240k 3366k|   0     0 |1511009235
  1   2  95   0   2   0|3314k 3445k|   0     0 |1511009236
  1   2  95   0   2   0|3345k 3475k|   0    92k|1511009237
  1   2  95   0   2   0|3305k 3431k|   0     0 |1511009238
  1   2  95   0   2   0|3236k 3362k|   0    36k|1511009239
  1   2  94   0   2   0|3127k 3255k|   0     0 |1511009240
  1   2  96   0   1   0|2963k 3086k|   0     0 |1511009241
  1   2  95   0   2   0|3229k 3358k|   0     0 |1511009242
  2   2  94   0   2   0|3186k 3315k|   0     0 |1511009243
