Throughput,latency(ms)
11911.0,8.90888888889
11257.0,9.71666666667
11094.6666667,9.85555555556
11155.6666667,9.81777777778
11055.6666667,9.91
11177.0,9.78666666667
11089.0,9.88666666667
11201.6666667,9.82
11120.0,9.84444444444
11162.0,9.88
11038.6666667,9.89222222222
11151.3333333,9.81777777778
11145.3333333,9.79666666667
11105.6666667,9.90111111111
11096.3333333,9.82555555556
11105.0,9.83777777778
11170.6666667,9.80888888889
11135.3333333,9.81555555556
11194.6666667,9.84333333333
11050.0,9.90333333333
11144.6666667,9.84111111111
11116.6666667,9.84111111111
11146.0,9.85888888889
11103.0,9.89333333333
11104.0,9.88111111111
11197.0,9.81444444444
11123.3333333,9.85222222222
11080.6666667,9.86222222222
11163.0,9.86666666667
11069.6666667,9.88333333333
11120.0,9.82111111111
11128.6666667,9.81
11133.0,9.87777777778
11070.3333333,9.86888888889
11161.6666667,9.83111111111
11159.3333333,9.78333333333
11116.3333333,9.84555555556
11120.6666667,9.85444444444
11187.3333333,9.75222222222
11074.6666667,9.84
11142.3333333,9.88333333333
11089.3333333,9.88111111111
11165.0,9.79222222222
11121.0,9.83555555556
11215.3333333,9.80777777778
11111.6666667,9.79666666667
11206.0,9.84333333333
11175.6666667,9.86555555556
11089.6666667,9.84333333333
11140.0,9.84222222222
11114.0,9.86333333333
11196.6666667,9.75666666667
11180.6666667,9.82111111111
11047.6666667,9.94
11156.0,9.84555555556
11111.3333333,9.88222222222
11123.0,9.91666666667
11147.0,9.87666666667
11167.3333333,9.9
11101.6666667,9.83444444444
11131.6666667,9.88444444444
11153.6666667,9.85222222222
11140.0,9.87888888889
11084.3333333,9.82
11136.3333333,9.84333333333
11084.6666667,9.89111111111
11152.3333333,9.85888888889
11172.0,9.86222222222
11047.3333333,9.90111111111
11155.0,9.89333333333
11060.3333333,9.89333333333
11237.0,9.83555555556
11081.0,9.83777777778
11231.3333333,9.81555555556
11052.0,9.91
11184.6666667,9.82666666667
11219.6666667,9.74444444444
11082.6666667,9.91
11151.3333333,9.82222222222
11170.0,9.87111111111
11124.3333333,9.83222222222
11121.0,9.83333333333
11168.3333333,9.90555555556
11065.3333333,9.90555555556
11174.0,9.81666666667
11093.3333333,9.79777777778
11316.6666667,9.75444444444
11046.0,9.91333333333
11121.0,9.84888888889
