Throughput,latency(ms)
11153.0,5.02333333333
11197.0,5.06444444444
11129.6666667,5.01666666667
11143.0,5.03222222222
11155.6666667,5.04333333333
11103.0,5.13222222222
11140.0,5.08111111111
11158.0,5.04777777778
11115.3333333,5.04
11110.3333333,5.11111111111
11171.6666667,5.06222222222
11108.6666667,5.07333333333
11083.0,5.02444444444
11155.3333333,5.06888888889
11124.3333333,5.05333333333
11105.3333333,5.04
11112.3333333,5.10666666667
11118.3333333,5.04666666667
11132.6666667,5.04111111111
11094.6666667,5.09111111111
11116.0,5.04555555556
11097.0,5.10444444444
11163.0,5.05666666667
11169.3333333,5.03222222222
11065.3333333,5.04888888889
11131.6666667,5.03333333333
11200.3333333,5.01777777778
11145.6666667,5.07555555556
11136.3333333,5.06444444444
11103.3333333,5.07333333333
11164.3333333,5.01666666667
11163.6666667,4.99222222222
11086.6666667,5.08222222222
11138.6666667,5.08666666667
11114.0,5.05777777778
11120.6666667,5.04888888889
11122.6666667,5.08
11123.6666667,5.05666666667
11112.3333333,5.07888888889
11155.0,5.04222222222
11093.3333333,5.02888888889
11117.3333333,5.05777777778
11134.3333333,5.09777777778
11194.3333333,5.08333333333
11106.6666667,5.12444444444
11045.6666667,5.09777777778
11190.3333333,5.07222222222
11108.3333333,5.04333333333
11195.0,5.12444444444
11099.0,5.12333333333
11176.6666667,5.06777777778
11199.6666667,5.03333333333
11131.0,5.04333333333
11218.3333333,5.05888888889
11064.3333333,5.00333333333
11137.3333333,5.05666666667
11050.0,5.12444444444
11179.6666667,5.03
11205.6666667,5.00777777778
11162.3333333,5.08111111111
11064.6666667,5.06888888889
11146.0,5.05
11230.3333333,5.01777777778
11028.3333333,5.08444444444
11130.6666667,5.05888888889
11225.0,5.05555555556
11058.0,5.09111111111
11165.3333333,5.06
11115.0,5.03444444444
11125.6666667,5.12
11135.0,5.10444444444
11134.3333333,5.03
11100.0,5.03111111111
11106.3333333,5.08888888889
11149.3333333,5.06222222222
11153.0,5.03777777778
11030.0,5.09444444444
11174.3333333,5.05222222222
11136.0,5.01
11037.0,5.07444444444
