Repetition,Middleware,Average Throughput,Std Throughput,Average Latency,Std Latency,Average Gets,Average Multigets,Average Sets,Average Invalids,Average Hits,Average Queue Length,Std Queue Length,Average Queue Time,Std Queue Time,Average Server Time,Std Server Time
1,1,4650.4375,223.451228998,3.78261925,0.17274902921,0.0,0.0,4650.4375,0.0,4650.4375,0.00165,0.00289521648258,0.365372,0.0913730903854,3.380117375,0.122924154404
1,2,5306.35,296.203577787,3.309158,0.176804058243,0.0,0.0,5306.35,0.0,5306.35,0.000825,0.00204242967745,0.173984875,0.0367265907185,3.109089375,0.162607606828
1,Total,9956.7875,324.384897717,3.545888625,0.115326235559,0.0,0.0,9956.7875,0.0,9956.7875,0.0012375,0.00174837175608,0.2696784375,0.0492970240686,3.244603375,0.102885009253
2,1,4681.0375,230.478448085,3.730324875,0.19558271829,0.0,0.0,4681.0375,0.0,4681.0375,0.001625,0.00283010488691,0.35763275,0.0826006483864,3.333834375,0.134813291403
2,2,5300.4375,309.93534825,3.2862715,0.177298125438,0.0,0.0,5300.4375,0.0,5300.4375,0.0012375,0.00323056506403,0.17577875,0.0429444695125,3.085117625,0.163265080558
2,Total,9981.475,375.913064788,3.5082981875,0.13036215803,0.0,0.0,9981.475,0.0,9981.475,0.00143125,0.00245561066421,0.26670575,0.0502088116422,3.209476,0.103740196741
3,1,4617.2,189.010039248,3.8192405,0.161981375261,0.0,0.0,4617.2,0.0,4617.2,0.0017875,0.00356030773098,0.359717125,0.0702977817356,3.415077125,0.125089636865
3,2,5536.8875,375.847901965,3.202796875,0.222893050437,0.0,0.0,5536.8875,0.0,5536.8875,0.000775,0.00315416140634,0.155157125,0.0313447273419,3.022586875,0.209258674733
3,Total,10154.0875,401.662658186,3.5110186875,0.139939117514,0.0,0.0,10154.0875,0.0,10154.0875,0.00128125,0.00229314298439,0.257437125,0.0391323322225,3.218832,0.130545856739
Total,Total,10030.7833333,210.932095912,3.52173516667,0.0749366741735,0.0,0.0,10030.7833333,0.0,10030.7833333,0.00131666666667,0.00120873520161,0.264607104167,0.0250445282375,3.22430379167,0.0647235312456
