Throughput,Latency
7836,1.02
8046,0.99
8047,0.99
7931,1.01
8189,0.97
7522,1.06
8017,1.0
8142,0.97
7628,1.05
7732,1.03
7565,1.06
7448,1.07
8067,0.99
8250,0.97
7933,1.0
7670,1.04
7768,1.03
7928,1.01
7793,1.02
8042,0.99
7975,1.0
7943,1.0
7929,1.01
7852,1.01
7734,1.03
7390,1.08
7772,1.03
7671,1.04
7591,1.05
8066,0.99
8053,0.99
7821,1.01
8176,0.97
8402,0.95
7991,1.0
8047,0.99
8482,0.94
8530,0.93
7728,1.03
8105,0.98
7807,1.01
8008,0.99
7846,1.02
7685,1.04
8106,0.98
7953,1.0
7526,1.06
8417,0.95
8682,0.92
7920,1.01
8155,0.97
8316,0.96
8253,0.96
8375,0.95
8575,0.93
8538,0.93
8305,0.96
7890,1.01
8537,0.93
7959,1.0
8287,0.96
8423,0.95
7849,1.01
8301,0.96
8351,0.96
8335,0.96
8406,0.95
7795,1.02
8114,0.98
8060,0.99
7983,1.0
8091,0.99
8486,0.94
8068,0.99
8074,0.99
8639,0.92
8010,1.0
8388,0.95
7927,1.0
8222,0.97
