[7l----total-cpu-usage---- -net/total- -dsk/total- --epoch---
usr sys idl wai hiq siq| recv  send| read  writ|  epoch   
  5   7  83   1   3   0|   0     0 |  20k 6262k|1510580685
  2   4  92   0   2   0| 163k 2467k|   0     0 |1510580686
  3   4  91   0   3   0| 179k 2721k|   0     0 |1510580687
  2   4  93   0   2   0| 167k 2528k|   0    20k|1510580688
  2   5  91   1   2   0| 187k 2834k|   0    40k|1510580689
  3   4  92   0   2   0| 177k 2691k|   0     0 |1510580690
  3   4  92   0   2   0| 185k 2804k|   0     0 |1510580691
  3   4  92   0   2   0| 187k 2842k|   0     0 |1510580692
  2   4  93   0   2   0| 184k 2786k|   0     0 |1510580693
  3   4  91   1   2   0| 194k 2948k|   0    16k|1510580694
  2   4  92   0   2   0| 191k 2901k|   0     0 |1510580695
  3   4  92   0   2   0| 191k 2899k|   0     0 |1510580696
  3   4  90   0   2   0| 187k 2820k|   0     0 |1510580697
  2   4  92   0   2   0| 191k 2892k|   0     0 |1510580698
  3   4  92   0   2   0| 185k 2796k|   0    16k|1510580699
  2   4  91   1   2   0| 187k 2834k|   0  4096B|1510580700
  2   4  92   0   2   0| 182k 2764k|   0     0 |1510580701
  2   4  92   0   2   0| 179k 2715k|   0     0 |1510580702
  3   4  91   0   3   0| 190k 2875k|   0     0 |1510580703
  3   4  92   0   2   0| 186k 2831k|   0     0 |1510580704
  2   4  90   1   2   0| 186k 2815k|   0    16k|1510580705
  3   4  92   0   2   0| 184k 2785k|   0     0 |1510580706
  3   4  91   0   3   0| 181k 2740k|   0     0 |1510580707
  2   4  92   0   2   0| 186k 2807k|   0    32k|1510580708
  3   4  92   0   2   0| 188k 2863k|   0     0 |1510580709
  3   4  91   1   2   0| 182k 2762k|   0    32k|1510580710
  2   4  92   0   2   0| 183k 2779k|   0     0 |1510580711
  2   4  92   0   2   0| 184k 2791k|   0     0 |1510580712
  3   4  92   0   2   0| 188k 2853k|   0     0 |1510580713
  2   4  92   0   2   0| 188k 2856k|   0     0 |1510580714
  3   4  90   1   2   0| 188k 2855k|   0    16k|1510580715
  2   4  92   0   2   0| 187k 2834k|   0     0 |1510580716
  3   4  91   0   2   0| 184k 2795k|   0     0 |1510580717
  2   4  92   0   2   0| 183k 2781k|   0    20k|1510580718
  3   4  92   0   2   0| 188k 2854k|   0     0 |1510580719
  3   5  90   1   2   0| 189k 2866k|   0    24k|1510580720
  4   6  85   0   4   0| 197k 2991k|   0     0 |1510580721
  4   5  89   0   3   0| 181k 2738k|   0     0 |1510580722
  3   4  92   0   2   0| 188k 2854k|   0     0 |1510580723
  2   4  92   0   2   0| 180k 2726k|   0     0 |1510580724
  3   4  91   1   2   0| 177k 2691k|   0    16k|1510580725
  3   4  92   0   2   0| 185k 2799k|   0     0 |1510580726
  3   4  92   0   2   0| 183k 2774k|   0     0 |1510580727
  2   4  92   0   2   0| 181k 2734k|   0     0 |1510580728
  3   4  92   0   2   0| 179k 2714k|   0     0 |1510580729
  2   4  89   2   2   0| 186k 2817k|   0    16k|1510580730
  2   4  92   0   3   0| 184k 2793k|   0     0 |1510580731
  3   5  91   0   2   0| 182k 2763k|   0     0 |1510580732
  3   4  91   0   2   0| 188k 2850k|   0     0 |1510580733
  3   4  91   0   2   0| 192k 2912k|   0     0 |1510580734
  3   4  90   1   3   0| 195k 2962k|   0    16k|1510580735
  2   4  92   0   2   0| 194k 2942k|   0     0 |1510580736
  2   4  91   0   2   0| 190k 2888k|   0     0 |1510580737
  3   4  91   0   2   0| 186k 2813k|   0     0 |1510580738
  2   4  92   0   2   0| 186k 2820k|   0     0 |1510580739
  2   4  90   2   2   0| 192k 2907k|   0    16k|1510580740
  2   4  92   0   2   0| 186k 2827k|   0     0 |1510580741
  3   4  92   0   2   0| 188k 2859k|   0     0 |1510580742
  2   4  91   0   2   0| 188k 2858k|   0    24k|1510580743
  2   4  92   0   2   0| 186k 2818k|   0     0 |1510580744
  3   4  91   1   2   0| 185k 2808k|   0    16k|1510580745
  2   4  92   0   2   0| 184k 2792k|   0     0 |1510580746
  3   4  92   0   2   0| 186k 2818k|   0     0 |1510580747
  2   4  92   0   2   0| 183k 2773k|   0     0 |1510580748
  2   4  91   0   2   0| 191k 2891k|   0     0 |1510580749
  3   4  91   1   2   0| 188k 2857k|   0    16k|1510580750
  2   4  92   0   2   0| 184k 2794k|   0     0 |1510580751
  3   4  92   0   2   0| 185k 2799k|   0     0 |1510580752
  2   4  92   0   2   0| 179k 2705k|   0    24k|1510580753
  2   4  93   0   2   0| 183k 2774k|   0     0 |1510580754
  3   4  91   1   2   0| 178k 2694k|   0    24k|1510580755
  2   4  92   0   2   0| 182k 2767k|   0     0 |1510580756
  3   4  92   0   2   0| 189k 2859k|   0     0 |1510580757
  2   4  92   0   2   0| 190k 2885k|   0     0 |1510580758
  2   4  92   0   2   0| 186k 2823k|   0     0 |1510580759
  2   4  91   2   2   0| 183k 2772k|   0    16k|1510580760
  2   4  92   0   2   0| 184k 2787k|   0     0 |1510580761
  3   4  92   0   2   0| 186k 2828k|   0     0 |1510580762
  2   4  92   0   2   0| 186k 2814k|   0     0 |1510580763
  2   4  92   0   2   0| 189k 2861k|   0     0 |1510580764
  2   4  90   1   2   0| 190k 2882k|   0    16k|1510580765
  2   4  92   0   2   0| 179k 2717k|   0     0 |1510580766
  3   4  92   0   2   0| 183k 2777k|   0     0 |1510580767
  3   4  92   0   2   0| 188k 2849k|   0     0 |1510580768
  2   4  92   0   2   0| 188k 2842k|   0     0 |1510580769
  3   4  90   2   2   0| 186k 2817k|   0    16k|1510580770
  2   4  91   0   2   0| 198k 2996k|   0     0 |1510580771
  3   4  91   0   2   0| 191k 2899k|   0     0 |1510580772
  2   5  92   0   2   0| 192k 2910k|   0     0 |1510580773
  3   4  92   0   2   0| 183k 2777k|   0     0 |1510580774
  2   4  91   1   2   0| 171k 2592k|   0    16k|1510580775
