MW host,Average Throughput,Std Throughput,Average Response Time,Std Response Time,Average Queue Time,Std Queue Time,Average Queue Length,Std Queue Length,Average Server Time,Std Server Time
1,858.1166666666667,48.1929843213343,2.5141752499999996,0.1154021135783365,0.020226083333333332,0.012343715036954174,0.016666666666666666,0.1282866386095846,2.4691868749999997,0.11210275417837696
Total,858.1166666666667,48.1929843213343,2.5141752499999996,0.1154021135783365,0.020226083333333332,0.012343715036954174,0.016666666666666666,0.1282866386095846,2.4691868749999997,0.11210275417837696
