Repetition,Client,Subclient,Average Throughput,Std Throughput,Average Latency,Std Latency
1,1,1,926.65,42.6997465382,25.937625,1.24418164223
1,1,2,1129.0375,30.6620797225,21.25575,0.598032163311
1,1,Total,2055.6875,64.5650675136,23.5966875,0.825192322712
1,2,1,935.525,35.8844753288,25.67375,1.00020678242
1,2,2,1140.0625,27.8909920352,21.049875,0.523557678203
1,2,Total,2075.5875,53.1488699167,23.3618125,0.65137840397
1,3,1,915.4,35.1919150669,26.237375,1.0191455142
1,3,2,1117.8625,27.7870490505,21.465375,0.538328269692
1,3,Total,2033.2625,54.1534958022,23.851375,0.680914302959
1,Total,Total,6164.5375,157.853236095,23.6032916667,0.661388598852
2,1,1,927.9,39.0668365947,25.894,1.10356797638
2,1,2,1127.075,34.9838208536,21.29725,0.669596468315
2,1,Total,2054.975,60.7357786657,23.595625,0.727319238929
2,2,1,937.5125,37.135739294,25.622625,1.03218306657
2,2,2,1138.3875,34.1413642546,21.087875,0.654787034177
2,2,Total,2075.9,60.9898518224,23.35525,0.727555252589
2,3,1,916.2625,39.9238971456,26.22825,1.20230451186
2,3,2,1116.1875,33.4910128697,21.504,0.672735959263
2,3,Total,2032.45,61.2587167654,23.866125,0.792464100932
2,Total,Total,6163.325,166.609281049,23.6056666667,0.695242806345
3,1,1,935.075,36.6318582381,25.691125,1.03573125119
3,1,2,1119.0125,27.1304834625,21.44275,0.516561109402
3,1,Total,2054.0875,53.6088018822,23.5669375,0.657941983971
3,2,1,944.0125,36.6296876725,25.44725,1.02371126146
3,2,2,1130.7375,23.0913122739,21.21675,0.437998251543
3,2,Total,2074.75,51.1358330109,23.332,0.640283066357
3,3,1,922.9,36.6200470795,26.03225,1.06599804664
3,3,2,1106.55,25.8740376205,21.68225,0.50610694572
3,3,Total,2029.45,54.6579467163,23.85725,0.690038478105
3,Total,Total,6158.2875,151.611945836,23.5853958333,0.639650992862
Total,Total,Total,6162.05,102.796675041,23.5981180556,0.428432011941
